Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
56966,VSG QLM PASSENGER,VASCO DA GAMA,VSG,1,SWR,73.813425,15.397241
56966,VSG QLM PASSENGER,DABOLIM,DBM,0,SWR,73.849937,15.389334
56966,VSG QLM PASSENGER,SANKVAL,SKVL,5,SWR,73.86771300000000,15.370791
56966,VSG QLM PASSENGER,CANSAULIM,CSM,8,SWR,73.897226,15.344532
56966,VSG QLM PASSENGER,MAJORDA,MJO,12,SWR,73.922408,15.314045
56966,VSG QLM PASSENGER,SURAVALI,SRVX,10,SWR,73.939328,15.291947
56966,VSG QLM PASSENGER,MADGAON,MAO,8,SWR,73.97072400000000,15.267911
56966,VSG QLM PASSENGER,SANJUJA DA AREYAL H,SJDA,4,SWR,75.5962538599,15.4374940478
56966,VSG QLM PASSENGER,CHANDAR,CNR,5,SWR,74.047794,15.264834
56966,VSG QLM PASSENGER,SANVERDAM CHUCH,SVM,4,SWR,74.10866,15.264064
56966,VSG QLM PASSENGER,KALEM,KM,9,SWR,74.18884300000000,15.293341
