Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
75294,HRGR DBG DEMU,HARNAGAR,HRGR,2,ECR,,
75294,HRGR DBG DEMU,BIRAUL,BIRL,31,ECR,86.233733,25.937062
75294,HRGR DBG DEMU,NEURI HALT,NUIH,26,ECR,,
75294,HRGR DBG DEMU,BENIPUR A HALT,BPAH,22,ECR,,
75294,HRGR DBG DEMU,JAGDISHPUR A HALT,JPAH,16,ECR,,
75294,HRGR DBG DEMU,SAKRI JN,SKI,78,ECR,86.078137,26.208947
75294,HRGR DBG DEMU,SAHEED SURAJ NARAYAN SINGH H,SSNS,78,ECR,86.04289692260000,26.2010198369
75294,HRGR DBG DEMU,TARSARAI,TRS,82,ECR,86.013311,26.194365
75294,HRGR DBG DEMU,BIJULI HALT,BJIH,80,ECR,85.976126,26.186676
75294,HRGR DBG DEMU,KAKARGHATTI,KKHT,85,ECR,85.94826500000000,26.183484
75294,HRGR DBG DEMU,DARBHANGA JN,DBG,44,ECR,85.907575,26.157088
