Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
53513,MDP GRD PASSENGER,MADHUPUR JN,MDP,5,ER,86.642183,24.270633
53513,MDP GRD PASSENGER,SUGAPAHARI HALT,SGPA,2,ER,86.57804878910000,24.2790237518
53513,MDP GRD PASSENGER,SUGAPAHARI,SAPT,2,ER,86.5687357202,24.278919666
53513,MDP GRD PASSENGER,JAGADISHPUR,JGD,7,ER,86.525172,24.273027
53513,MDP GRD PASSENGER,KRISHNA BALLABH SAHAY,KBSH,5,ER,86.482965,24.255819
53513,MDP GRD PASSENGER,MAHESHMUNDA,MMD,14,ER,86.38903300000000,24.232416
