Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
22679,INTERCITY EXP,YESVANTPUR JN,YPR,5,SWR,77.55117400000000,13.022839
22679,INTERCITY EXP,CHIK BANAVAR,BAW,6,SWR,77.50634100000000,13.073539
22679,INTERCITY EXP,NELAMANGALA,NMGA,12,SWR,,
22679,INTERCITY EXP,KUNIGAL,KIGL,21,SWR,,
22679,INTERCITY EXP,YEDIYURU,YY,24,SWR,,
22679,INTERCITY EXP, NAGAR,BGNR,27,SWR,,
22679,INTERCITY EXP,HIRISAVE,HISE,28,SWR,,
22679,INTERCITY EXP,SHRAVANBELAGOLA,SBGA,31,SWR,,
22679,INTERCITY EXP,CHANNARAYAPATNA,CNPA,31,SWR,,
