Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
20413,KASHI MAHAKAL EX,VARANASI JN,BSB,31,NR,82.986468,25.327281
20413,KASHI MAHAKAL EX,SULTANPUR,SLN,62,NR,82.066106,26.263027
20413,KASHI MAHAKAL EX,LUCKNOW NR,LKO,48,NR,80.925291,26.830675
20413,KASHI MAHAKAL EX,KANPUR CENTRAL,CNB,70,NR,80.350966,26.45424
20413,KASHI MAHAKAL EX,V LAKSHMIBAI JHANSI,VGLJ,69,NR,78.5533,25.4439
20413,KASHI MAHAKAL EX,BINA JN,BINA,83,NR,78.1831998,24.1709735
20413,KASHI MAHAKAL EX,SANT HIRDARAM NAGAR,SHRN,89,NR,,
20413,KASHI MAHAKAL EX,UJJAIN JN,UJN,83,NR,75.781403,23.178154
20413,KASHI MAHAKAL EX,INDORE JN BG,INDB,43,NR,75.868429,22.71757
