Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
20936,INDB GIMB SFAST,INDORE JN BG,INDB,19,WR,75.868429,22.71757
20936,INDB GIMB SFAST,DEWAS,DWX,32,WR,76.051191,22.977556
20936,INDB GIMB SFAST,UJJAIN JN,UJN,31,WR,75.781403,23.178154
20936,INDB GIMB SFAST,RATLAM JN,RTM,28,WR,75.050826,23.34038
20936,INDB GIMB SFAST,DAHOD,DHD,33,WR,74.25337400000000,22.843607
20936,INDB GIMB SFAST,GODHRA JN,GDA,15,WR,73.603672,22.776974
20936,INDB GIMB SFAST,NADIAD JN,ND,12,WR,72.855718,22.694106
20936,INDB GIMB SFAST,AHMEDABAD JN,ADI,12,WR,72.601516,23.025515
20936,INDB GIMB SFAST,VIRAMGAM JN,VG,25,WR,72.052968,23.129098
