Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
6073,TVCN NZM SF SPL,CHENNAI CENTRAL,MAS,4,SR,80.27485630000000,13.0847613
6073,TVCN NZM SF SPL,ARAKKONAM,AJJ,10,SR,79.667991,13.081512
6073,TVCN NZM SF SPL,KATPADI JN,KPD,11,SR,79.13534100000000,12.972734
6073,TVCN NZM SF SPL,JOLARPETTAI,JTJ,91,SR,78.57782000000000,12.560852
6073,TVCN NZM SF SPL,SALEM JN,SA,114,SR,78.113415,11.671726
6073,TVCN NZM SF SPL,ERODE JN,ED,142,SR,77.72593400000000,11.327682
6073,TVCN NZM SF SPL,TIRUPPUR,TUP,137,SR,77.341247,11.108906
6073,TVCN NZM SF SPL,COIMBATORE JN,CBE,143,SR,76.966298,10.997639
6073,TVCN NZM SF SPL,PODANUR JN,PTJ,141,SR,76.990125,10.965425
6073,TVCN NZM SF SPL,KINATTUKKADAVU,CNV,142,SR,,
6073,TVCN NZM SF SPL,POLLACHI JN,POY,135,SR,77.001342,10.653079
6073,TVCN NZM SF SPL,UDUMALAIPPETTAI,UDT,133,SR,,
6073,TVCN NZM SF SPL,PALANI,PLNI,129,SR,77.52118300000000,10.458722
6073,TVCN NZM SF SPL,ODDANCHATRAM,ODC,123,SR,77.7465317596,10.4855987634
6073,TVCN NZM SF SPL,DINDIGUL JN,DG,123,SR,77.985472,10.35381
6073,TVCN NZM SF SPL,KODAIKANAL ROAD,KQN,127,SR,77.909593,10.179613
6073,TVCN NZM SF SPL,MADURAI JN,MDU,126,SR,78.11031400000000,9.919907
6073,TVCN NZM SF SPL,TIRUMANGALAM,TMQ,130,SR,77.99090200000000,9.824778
6073,TVCN NZM SF SPL,VIRUDUNAGAR JN,VPT,127,SR,77.95773700000000,9.596405
6073,TVCN NZM SF SPL,TIRUTTANGAL,TTL,125,SR,77.8108864374,9.4772991528
6073,TVCN NZM SF SPL,SIVAKASI,SVKS,125,SR,77.78924400000000,9.463321
6073,TVCN NZM SF SPL,SRIVILLIPUTTUR,SVPR,127,SR,77.64494,9.497497
6073,TVCN NZM SF SPL,RAJAPALAYAM,RJPM,135,SR,77.561026,9.452404
6073,TVCN NZM SF SPL,SANKARANKOVIL,SNKL,134,SR,77.525924,9.176539
6073,TVCN NZM SF SPL,KADAYNALLUR,KDNL,125,SR,77.36319770000000,9.085394
6073,TVCN NZM SF SPL,TENKASI JN,TSI,142,SR,77.30733800000000,8.963993
6073,TVCN NZM SF SPL,PAVURCHUTRAM,PCM,146,SR,,
6073,TVCN NZM SF SPL,KILA KADAIYAM,KKY,146,SR,,
6073,TVCN NZM SF SPL,AMBASAMUDRAM,ASD,147,SR,,
6073,TVCN NZM SF SPL,KALLIDAIKURICHI,KIC,146,SR,,
6073,TVCN NZM SF SPL,CHARANMAHADEVI,SMD,144,SR,,
6073,TVCN NZM SF SPL,TIRUNELVELI JN,TEN,136,SR,77.707979,8.73636
6073,TVCN NZM SF SPL,GUDUR JN,GDR,12,SR,79.845121,14.148227
6073,TVCN NZM SF SPL,VIJAYAWADA JN,BZA,46,SR,80.61864800000000,16.518262
6073,TVCN NZM SF SPL,RAJAMUNDRY,RJY,111,SR,81.783901,16.984159
6073,TVCN NZM SF SPL,SAMALKOT JN,SLO,125,SR,82.168724,17.044827
6073,TVCN NZM SF SPL,DUVVADA,DVD,141,SR,83.152059,17.703843
6073,TVCN NZM SF SPL,VIZIANAGRAM JN,VZM,191,SR,83.39558600000000,18.111374
6073,TVCN NZM SF SPL,PALASA,PSA,219,SR,84.42209100000000,18.756782
6073,TVCN NZM SF SPL,KHURDA ROAD JN,KUR,265,SR,85.70823400000000,20.153076
6073,TVCN NZM SF SPL,BHUBANESWAR,BBS,240,SR,85.84259500000000,20.265388
