Station_Name,Station_Code,Lat,Long,Average_Delay
ABHAIPUR,AHA,25.2159864584,86.3230724591,112.0
ABU ROAD,ABR,24.470775,72.775695,5.666666666666667
ADAVALI,ADVI,16.921753,73.592514,108.0
AGARTALA,AGTL,23.792417,91.278481,186.0
AGRA CANTT,AGC,27.157992,77.990153,28.416666666666668
AGRA FORT,AF,27.183308,78.0191,0.0
AHMADNAGAR,ANG,19.0755194777,74.721882467,33.5
AHMEDABAD JN,ADI,23.025515,72.601516,17.384615384615383
AISHBAGH,ASH,26.8373880081,80.9096067993,193.6
AIT,AIT,25.903719,79.230436,63.0
AJMER JN,AII,26.456612,74.637464,5.4
AJNI,AJNI,21.1268588122,79.0825197485,4.5
AKALKOT ROAD,AKOR,17.450243,76.137689,140.0
AKALTARA,AKT,22.029121,82.422049,9.0
AKANAPET,AKE,18.110863,78.396309,67.0
AKOLA JN,AK,20.723084,77.005497,22.0
ALIGARH JN,ALJN,27.889584,78.074559,35.5
ALIPUR DUAR JN,APDJ,26.523279,89.534048,1.0
ALLEPPEY,ALLP,9.483759,76.322476,28.0
ALMATTI,LMT,16.3459,75.9005,56.0
ALWAR,AWR,27.559273,76.621265,22.5
AMALNER,AN,21.049009,75.057314,78.66666666666667
AMARDA ROAD,ARD,21.734258,87.102374,37.0
AMBALA CANT JN,UMB,30.338918,76.826966,40.888888888888886
AMBANDAURA,AADR,31.670727,76.110391,0.0
AMBASA,ABSA,23.930507,91.860783,180.375
AMBLIYASAN,UMN,23.447386,72.423181,14.0
AMRAVATI,AMI,20.9300829,77.7577863,0.0
AMRITSAR JN,ASR,31.631512,74.858025,123.33333333333333
ANAND JN,ANND,22.561307,72.965733,45.6
ANAND NAGAR,ANDN,27.103714,83.270698,41.5
ANAND VIHAR TRM,ANVT,28.6505035654,77.31521255,101.25
ANANDPUR SAHIB,ANSB,31.2305136,76.5006035,3.0
ANANTAPUR,ATP,14.686478,77.595312,36.0
ANDUL,ADL,22.575169,88.239643,248.33333333333334
ANGUA P H,AGV,21.892582,87.269923,20.0
ANGUL,ANGL,20.859445,85.099994,33.5
ANKUSPUR,AKS,25.5713190547,83.4940121521,92.0
ANNIGERI,NGR,15.432164,75.430851,37.0
ANUPPUR JN,APR,23.117312,81.695967,432.25
ARA,ARA,25.548889,84.662596,134.53333333333333
ARAKKONAM,AJJ,13.081512,79.667991,2.3333333333333335
ARAVANKADU,AVK,11.359124,76.769203,2.5
ARIYALUR,ALU,11.150035,79.068318,23.0
ARSIKERE JN,ASK,13.314425,76.2520848,27.0
ASANSOL JN,ASN,23.691441,86.975152,19.75
ASHOK NAGAR,ASKN,24.58015,77.726725,32.0
ASHOKAPURAM,AP,12.273762,76.635315,2.0
AUNRIHAR JN,ARJ,25.54466,83.187272,82.0
AURANGABAD,AWB,19.859276,75.310646,7.0
AYODHYA DHAM JN,AY,26.787784,82.200604,14.166666666666666
