Station_Name,Station_Code,Lat,Long,Average_Delay
RANCHI,RNC,23.348811,85.33352,36.0
RANGAPARA NORTH,RPAN,26.8215934,92.682658,29.0
RANGIYA JN,RNY,26.447901,91.605929,57.5
RATLAM JN,RTM,23.34038,75.050826,6.625
RATNAGIRI,RN,17.002793,73.356938,32.25
RENUKUT,RNQ,24.203558,83.039896,49.5
RJNDR NGR BIHAR,RJPB,25.603351,85.162449,53.0
ROURKELA,ROU,22.22844,84.863132,235.0
SAI P NILAYAM,SSPN,14.160468,77.757559,50.0
SAMASTIPUR JN,SPJ,25.858304,85.78736,69.0
SAMBALPUR CITY,SBPY,21.4770222859,84.0076171613,263.0
SAWAI MADHOPUR,SWM,26.018279,76.35622,7.5
SEALDAH,SDAH,22.566758,88.374713,88.5
SECUNDERABAD JN,SC,17.433147,78.501481,26.666666666666668
SERAM,SEM,17.180683,77.28353,62.5
SHORANUR JN,SRR,10.758855,76.272196,40.5
SIMALUGURI JN,SLGR,26.917281,94.756816,44.0
SURAT,ST,21.206568,72.840793,7.0
TANGLA,TNL,26.658355,91.912274,38.0
TATANAGAR JN,TATA,22.768954,86.20056,96.0
THIVIM,THVM,15.62955,73.876104,34.0
THRISUR,TCR,10.51479,76.207919,41.0
TRIVANDRUM CNTL,TVC,8.486679,76.95121,28.0
UDALGURI,ULG,26.744291,92.094329,38.0
UDUPI,UD,13.336341,74.771733,53.5
V LAKSHMIBAI JHANSI,VGLJ,25.4439,78.5533,14.7
VADODARA JN,BRC,22.310756,73.181065,7.25
VALSAD,BL,20.6085595,72.9335291,7.5
VAPI,VAPI,20.374338,72.909127,11.0
VARANASI JN,BSB,25.327281,82.986468,65.0
VASAI ROAD,BSR,19.3824486,72.8322217,17.25
VIJAYAWADA JN,BZA,16.518262,80.618648,16.0
WARANGAL,WL,17.972477,79.604929,31.0
YADGIR,YG,16.744396,77.130366,54.5
