Station_Name,Station_Code,Lat,Long,Average_Delay
ADRA JN,ADRA,23.495992,86.674665,364.5
AHMEDABAD JN,ADI,23.025515,72.601516,4.0
ASANSOL JN,ASN,23.691441,86.975152,84.75
BADNERA JN,BD,20.8567925,77.7323197,22.0
BALASORE,BLS,21.500521,86.919582,362.5
BALHARSHAH,BPQ,19.8490173,79.3485858,66.0
BHUBANESWAR,BBS,20.265388,85.842595,154.83333333333334
BHUSAVAL JN,BSL,21.0472812,75.7886717,217.125
BIKANER JN,BKN,28.014139,73.316598,78.5
BILASPUR JN,BSP,22.057473,82.167585,300.0
CHENNAI CENTRAL,MAS,13.0847613,80.2748563,83.5
CHURU,CUR,28.288281,74.966203,107.5
DADAR,DR,19.017179,72.842972,8.0
DAUND CHORD LINE,DDCC,18.4671,74.5535,316.0
DELHI S ROHILLA,DEE,28.662992,77.187106,19.0
DHANBAD JN,DHN,23.790966,86.428956,127.0
ERNAKULAM JN,ERS,9.969542,76.290672,3.0
GAYA JN,GAYA,24.803978,84.999294,189.0
GUNTAKAL JN,GTL,15.17556,77.366611,80.5
GUNTUR JN,GNT,16.300784,80.441973,24.0
GWALIOR,GWL,26.216483,78.182292,124.5
H NIZAMUDDIN,NZM,28.58733,77.254249,32.0
HAPA,HAPA,22.468974,70.11814,1.0
HISAR,HSR,29.152341,75.724305,1.0
HOWRAH JN,HWH,22.584078,88.340999,200.625
INDORE JN BG,INDB,22.71757,75.868429,1.0
ITARSI JN,ET,22.608258,77.767128,159.5
JABALPUR,JBP,23.164636,79.950919,192.5
JAIPUR,JP,26.920203,75.786923,5.5
JAMMU TAWI,JAT,32.706975,74.880117,0.0
JASIDIH JN,JSME,24.514517,86.644255,105.75
JHUNJHUNUN,JJN,28.1068840638572,75.3901786543429,7.0
KALYAN JN,KYN,19.234716,73.12974,338.0
KANPUR CENTRAL,CNB,26.45424,80.350966,197.83333333333334
KHARAGPUR JN,KGP,22.341432,87.328456,42.5
KODERMA,KQR,24.434741,85.529458,125.0
KOTA JN,KOTA,25.223553,75.8805,9.5
KOZHIKODE,CLT,11.246234,75.780407,26.0
LOHARU,LHU,28.427051,75.801613,53.75
LOKMANYATILAK T,LTT,19.07032,72.891739,60.0
LONAVALA,LNL,18.748883,73.407657,19.5
LUDHIANA JN,LDH,30.912367,75.847873,0.0
MADGAON,MAO,15.267911,73.970724,37.5
MANGALORE JN,MAJN,12.866193,74.88006,13.0
MANMAD JN,MMR,20.249887,74.438305,306.5
MUMBAI CENTRAL,MMCT,18.9697,72.8194,11.166666666666666
NAGPUR,NGP,21.153567,79.089004,139.0
NAINI,NYN,25.393138,81.860042,89.0
NEW DELHI,NDLS,28.642314,77.220004,130.75
PANVEL,PNVL,18.990919,73.121756,33.0
PATNA JN,PNBE,25.60256,85.136824,101.75
PRAYAGRAJ JN,PRYJ,25.4453,81.8253,81.5
PUNE JN,PUNE,18.529378,73.873086,89.0
PURI,PURI,19.811459,85.839992,18.0
RAIPUR JN,R,21.256462,81.629328,304.0
RAJKOT JN,RJT,22.312206,70.803446,8.5
RANI KAMLAPATI,RKMP,23.2216,77.4401,65.5
RATANGARH JN,RTGH,28.0665867073,74.6236025668,110.5
RATLAM JN,RTM,23.34038,75.050826,9.9
RATNAGIRI,RN,17.002793,73.356938,58.5
RENIGUNTA JN,RU,13.636261,79.50629,49.5
RINGAS JN,RGS,27.373379,75.563604,6.5
SADULPUR JN,SDLP,28.631138,75.386989,58.0
SATNA,STA,24.568619,80.827717,196.0
SAWAI MADHOPUR,SWM,26.018279,76.35622,4.5
SEALDAH,SDAH,22.566758,88.374713,74.0
SECUNDERABAD JN,SC,17.433147,78.501481,26.285714285714285
SHALIMAR,SHM,22.555508,88.315615,24.0
SIKAR JN,SIKR,27.616275,75.153378,9.5
SMVT BENGALURU,SMVB,13.0006,77.6418,54.0
SOLAPUR JN,SUR,17.664496,75.893401,52.5
SRI DUNGARGARH,SDGH,28.070311,74.008011,113.0
SURAT,ST,21.206568,72.840793,18.25
SURENDRANAGAR JN,SUNR,22.7443,71.630056,4.0
TATANAGAR JN,TATA,22.768954,86.20056,315.75
UDHNA JN,UDN,21.171156,72.851461,1.5
UJJAIN JN,UJN,23.178154,75.781403,7.5
V LAKSHMIBAI JHANSI,VGLJ,25.4439,78.5533,65.16666666666667
VADODARA JN,BRC,22.310756,73.181065,10.6
VASAI ROAD,BSR,19.3824486,72.8322217,18.333333333333332
VIJAYAWADA JN,BZA,16.518262,80.618648,63.0
VISHAKAPATNAM,VSKP,17.72159,83.289514,1.0
VIZIANAGRAM JN,VZM,18.111374,83.395586,57.0
WADI,WADI,17.054312,76.99155,30.0
YESVANTPUR JN,YPR,13.022839,77.551174,42.0
