Station_Name,Station_Code,Lat,Long,Average_Delay
ABHAIPUR,AHA,25.2159864584,86.3230724591,44.26190476190476
ABOHAR,ABS,30.1393834225,74.1956861774,20.8
ABU ROAD,ABR,24.470775,72.775695,23.725490196078432
ACHHNERA JN,AH,27.1817602284,77.7578389026,69.375
ACHUARA H,ACU,25.45273,85.661087,28.5
ADAPUR,ADX,26.924721,84.941759,20.25
ADARSHNAGAR,AHO,26.4115799308,74.653432493,15.5
ADAVALI,ADVI,16.921753,73.592514,58.55555555555556
ADDERI,AEX,14.141045,75.157978,32.5
ADESAR,AAR,23.5529783995,70.9720505023,10.0
ADHARTAL,ADTL,23.227389,79.972274,85.5
ADHICHCHANUR,ACN,12.05415,79.182478,2.3333333333333335
ADI SAPTAGRAM,ADST,22.95447,88.378872,9.0
ADIHALLI,ADHL,13.2834201678,76.3472840454,2.5
ADILABAD,ADB,19.680104,78.535285,42.44444444444444
ADINA,ADF,25.114397,88.12318,28.0
ADIPUR,AI,23.0770527,70.0786586,20.0
ADITYAPUR,ADTP,22.782212,86.158954,35.625
ADONI,AD,15.617035,77.27485,57.833333333333336
ADRA JN,ADRA,23.495992,86.674665,32.96774193548387
ADRSH NGR DELHI,ANDI,28.714205,77.166707,61.0
ADUTURAI,ADT,11.009165,79.478668,15.3
AGARTALA,AGTL,23.792417,91.278481,152.07692307692307
AGAUTHAR H,AGTR,26.0081455466,84.8437572205,12.25
AGHWANPUR,AWP,28.939542,78.702865,20.0
AGORI KHAS,AGY,24.59896,83.056105,36.666666666666664
AGRA CANTT,AGC,27.157992,77.990153,63.18518518518518
AGRA FORT,AF,27.183308,78.0191,94.9
AGRADWIP,AGAE,23.58096,88.226117,11.0
AGTHORI,AGT,26.20089324,91.686006,11.0
AHERA,AHQ,28.926421,77.278624,24.125
AHIRAN,AHN,24.517687,88.041125,15.5
AHJU,AHJU,32.02843,76.690156,7.5
AHMADGARH,AHH,30.683642,75.829518,47.7
AHMADNAGAR,ANG,19.0755194777,74.721882467,87.37931034482759
AHMADPUR JN,AMP,23.8325090573,87.6928410938,37.214285714285715
AHMEDABAD JN,ADI,23.025515,72.601516,29.97222222222222
AILAM H,AILM,29.2719947091,77.2915349414,27.666666666666668
AISHBAGH,ASH,26.8373880081,80.9096067993,84.4
AIT,AIT,25.903719,79.230436,68.0
AITHAL,ATMO,29.8079295893,78.0436230264,32.5
AIYANAPURAM,AYN,10.788547,78.929033,11.5
AJAKOLLU,AJK,16.3467833327,77.8736361627,58.666666666666664
AJARAKA,AIA,27.959391,76.564209,23.333333333333332
AJIT,AJIT,25.86007697,72.67795462,27.25
AJIT GILL MATTA H,AJTM,30.483469,74.863795,12.0
AJITWAL,AJL,30.807611,75.339818,6.0
AJJAMPUR,AJP,13.7283327,76.0097415,19.25
AJMER JN,AII,26.456612,74.637464,27.958333333333332
AJNI,AJNI,21.1268588122,79.0825197485,107.28571428571429
AKALKOT ROAD,AKOR,17.450243,76.137689,81.125
AKALTARA,AKT,22.029121,82.422049,83.47368421052632
AKANAPET,AKE,18.110863,78.396309,48.916666666666664
AKBARGANJ,AKJ,26.531456,81.501628,116.5
AKBARNAGAR,AKN,25.2348807669,86.8345333624,25.642857142857142
AKBARPUR,ABP,26.429818,82.539073,84.13157894736842
AKELA HANSPUR H,ALNP,28.34054,80.315571,6.0
AKIVIDU,AKVD,16.582654,81.369055,55.8235294117647
AKKARAIPATTI,API,10.3998079865,77.9226279938,12.0
AKKIHEBBALU,AKK,12.62489,76.377598,24.333333333333332
AKODIA,AKD,23.378255,76.599245,20.4375
AKOLA JN,AK,20.723084,77.005497,64.72972972972973
AKSHAYWAT R NGR,AYRN,25.688767621,85.3154110229,64.0
ALAI,ALAI,27.337097,73.585768,16.5
ALAKKUDI,ALK,10.77766297,79.0537095,12.75
ALAL,ALAL,30.378176,75.724207,34.0
ALAMNAGAR,AMG,26.84708,80.860312,59.44444444444444
ALAMPUR ROAD,ALPR,15.895657,78.047012,70.0
ALAWALPUR IDRISPUR,AIH,29.0477960432,77.2716388989,29.75
ALEHPUR HALT,APRH,26.2094647257,84.7889855798,20.5
ALER,ALER,17.6459553,79.0483414,75.54545454545455
ALIA BADA,ALB,22.44677,70.210367,29.5
ALIGARH JN,ALJN,27.889584,78.074559,84.11764705882354
ALIPUR DUAR JN,APDJ,26.523279,89.534048,47.04
ALLEPPEY,ALLP,9.483759,76.322476,30.857142857142858
ALMATTI,LMT,16.3459,75.9005,37.375
ALNAVAR JN,LWR,15.424244,74.738116,29.833333333333332
ALNIYA,ALNI,25.0316757156,75.9087458728,16.5
ALTAGRAM,ATM,26.608131,88.946682,65.5
ALUABARI ROAD,AUB,26.269681,88.18561,51.53125
ALUR HALT,ALUR,12.98251226,75.99049337,59.0
ALUVA,AWY,10.108163,76.356508,29.823529411764707
ALWAL,ALW,17.505779,78.515006,25.5
ALWAR,AWR,27.559273,76.621265,46.651162790697676
ALWAR TIRUNAGRI,AWT,8.602296,77.941809,3.0
AMALNER,AN,21.049009,75.057314,31.458333333333332
AMALSAD,AML,20.811373,72.956092,14.083333333333334
AMARDA ROAD,ARD,21.734258,87.102374,53.0
AMARGARH,AGR,23.080689,74.747038,13.0
AMARPUR JORASI,APJ,28.02178,76.076109,25.166666666666668
AMARPURA,APA,26.110973,74.249302,5.5
AMARSAR,AXA,22.585991,70.91711,4.0
AMBALA CANT JN,UMB,30.338918,76.826966,44.091743119266056
AMBALA CITY,UBC,30.378497,76.763996,32.8974358974359
AMBALAPUZHA,AMPA,9.386059,76.363817,31.333333333333332
AMBALE,ABLE,18.398719,74.171511,35.0
AMBANDAURA,AADR,31.670727,76.110391,15.5
AMBARI FALAKATA,ABFC,26.641553,88.510593,14.0
AMBASA,ABSA,23.930507,91.860783,158.5
AMBATTUR,ABU,13.1143059808,80.1525249074,24.0
AMBATURAI,ABI,10.272226,77.924468,11.75
AMBIKA BHAWANI HALT,AABH,25.751433665,84.9690033484,12.0
AMBIKA KALNA,ABKA,23.211377,88.353984,22.625
AMBIKA ROHINA,AMBR,18.4422543779,76.9437206531,100.0
AMBIKAPUR,ABKP,23.137032,83.145109,2.6666666666666665
AMBLI ROAD,ABD,23.05437,72.494044,23.75
AMBLIYASAN,UMN,23.447386,72.423181,8.5
AMBODALA,AMB,19.8363234649,83.4563524799,49.4
AMBUR,AB,12.782934,78.721266,13.818181818181818
AMDARA,UDR,24.0995008758,80.5779045111,85.5
AMETHI,AME,26.153024,81.806276,68.57142857142857
AMGAON,AGN,21.3612928554,80.3746491022,89.4
AMGURI,AGI,26.812601,94.524011,38.0
AMLA JN,AMLA,21.919717,78.123187,68.8125
AMLAI,AAL,23.173469,81.593507,85.07142857142857
AMLI,AMLI,25.828156,76.286156,25.833333333333332
AMLORI SARSAR,ALS,26.2947140024,84.3455775659,16.5
AMMANABROLU,ANB,15.596402,80.148353,67.8
AMMAPALI,AMPL,25.2724414889,87.4585745682,43.5
AMMASANDRA,AMSA,13.264571,76.7114857,9.142857142857142
AMMUGUDA,AMQ,17.487039,78.527215,18.5
AMRAVATI,AMI,20.9300829,77.7577863,2.0
AMRITAPURA,AMC,14.1395487324,76.2455634256,0.0
AMRITSAR JN,ASR,31.631512,74.858025,41.45454545454545
AMROHA,AMRO,28.892688,78.474329,68.82857142857142
ANAIMALAI ROAD,ANM,10.624894,76.935071,7.5
ANAKAPALLE,AKP,17.695503,83.008851,86.61538461538461
ANAND JN,ANND,22.561307,72.965733,30.24137931034483
ANAND NAGAR,ANDN,27.103714,83.270698,61.7
ANAND VIHAR,ANVR,28.6486144,77.3140236,40.333333333333336
ANAND VIHAR TRM,ANVT,28.6505035654,77.31521255,72.67391304347827
ANANDAPURAM,ANF,14.073324,75.209164,21.0
ANANDPUR SAHIB,ANSB,31.2305136,76.5006035,15.9
ANANDTANDAVPUR,ANP,11.143966349,79.6576745148,19.0
ANANTAPUR,ATP,14.686478,77.595312,20.476190476190474
ANANTNAG,ANT,33.7385342444998,75.1071310881525,11.0
ANANTPAITH,AEH,25.9553895013,78.2761320917,43.0
ANAPARTI,APT,16.935817,81.953181,72.5
ANARA,ANR,23.481082,86.559763,57.05555555555556
ANAS,ANAS,22.866009,74.421513,14.333333333333334
ANAVARDIKHANPET,AVN,13.05050406,79.56735043,7.666666666666667
ANCHELI,ACL,20.845167,72.944978,15.75
ANCHURI P H,ANCR,23.283904,86.993174,26.0
ANDAL JN,UDL,23.579012,87.181194,34.0
ANDHERI,ADH,19.1174289,72.846853,45.6
ANDUL,ADL,22.575169,88.239643,240.33333333333334
ANEKAL ROAD,AEK,12.723885,77.710727,52.0
ANGADGERI H,ANGR,16.45187366,75.84589116,11.5
ANGADIPPURAM,AAM,10.979489,76.207343,7.5
ANGAMALI,AFK,10.183676,76.37786,23.857142857142858
ANGAR,AAG,17.954256,75.599875,34.5
