Station_Name,Station_Code,Lat,Long,Average_Delay
TIRUPPUR,TUP,11.108906,77.341247,12.5
TITLAGARH,TIG,20.284399,83.154382,98.0
TUNDLA JN,TDL,27.207747,78.233285,12.0
UDALGURI,ULG,26.744291,92.094329,13.0
V LAKSHMIBAI JHANSI,VGLJ,25.4439,78.5533,13.0
VADODARA JN,BRC,22.310756,73.181065,8.5
VAPI,VAPI,20.374338,72.909127,12.0
VIKARABAD JN,VKB,17.337132,77.909409,8.0
VISHAKAPATNAM,VSKP,17.72159,83.289514,84.0
VIZIANAGRAM JN,VZM,18.111374,83.395586,103.0
WADI,WADI,17.054312,76.99155,11.0
