Station_Name,Station_Code,Lat,Long,Average_Delay
ABHAIPUR,AHA,25.2159864584,86.3230724591,112.0
ABU ROAD,ABR,24.470775,72.775695,5.25
AGARTALA,AGTL,23.792417,91.278481,80.5
AGRA CANTT,AGC,27.157992,77.990153,55.0
AGRA FORT,AF,27.183308,78.0191,0.0
AHMADNAGAR,ANG,19.0755194777,74.721882467,33.5
AHMEDABAD JN,ADI,23.025515,72.601516,16.764705882352942
AISHBAGH,ASH,26.8373880081,80.9096067993,236.0
AJMER JN,AII,26.456612,74.637464,2.0
AJNI,AJNI,21.1268588122,79.0825197485,4.5
AKOLA JN,AK,20.723084,77.005497,22.0
ALIGARH JN,ALJN,27.889584,78.074559,56.5
ALLEPPEY,ALLP,9.483759,76.322476,40.5
AMBALA CANT JN,UMB,30.338918,76.826966,75.375
AMBASA,ABSA,23.930507,91.860783,103.5
AMRITSAR JN,ASR,31.631512,74.858025,185.0
ANAND JN,ANND,22.561307,72.965733,28.22222222222222
ANAND VIHAR TRM,ANVT,28.6505035654,77.31521255,172.625
ANDUL,ADL,22.575169,88.239643,122.0
ANGUL,ANGL,20.859445,85.099994,44.5
ANKLESHWAR JN,AKV,21.623889,73.000633,13.0
ANUPPUR JN,APR,23.117312,81.695967,432.25
ARA,ARA,25.548889,84.662596,185.8
ARAKKONAM,AJJ,13.081512,79.667991,2.3333333333333335
ARIYALUR,ALU,11.150035,79.068318,23.0
ARSIKERE JN,ASK,13.314425,76.2520848,27.0
ASANSOL JN,ASN,23.691441,86.975152,23.5
ASHOK NAGAR,ASKN,24.58015,77.726725,32.0
BADARPUR JN,BPB,24.8651775,92.5563227,117.0
BADNERA JN,BD,20.8567925,77.7323197,6.5
BALASORE,BLS,21.500521,86.919582,113.5
BALHARSHAH,BPQ,19.8490173,79.3485858,9.6
BALOTRA JN,BLT,25.830071,72.248683,14.0
BALRAMPUR,BLP,27.4158206073,82.1606698987,75.0
BANASWADI,BAND,13.00573,77.628196,77.5
BANDRA TERMINUS,BDTS,19.061911,72.840535,72.54545454545455
BANGARAPET,BWT,12.984808,78.178188,55.166666666666664
BAPUDHAM MOTIHARI,BMKI,26.655733,84.90529,75.0
BARAHAT,BHLE,24.9206004744,87.0100837976,135.5
BARAUNI JN,BJU,25.461768,85.988748,163.5
BAREILLY,BE,28.3371543,79.4108444,49.5
BARMER,BME,25.7445219,71.397067,1.5
BASTI,BST,26.815678,82.770059,157.66666666666666
BAYTU,BUT,25.897538,71.76868,11.0
BEGU SARAI,BGS,25.425296,86.134476,166.0
BELAGAVI,BGM,15.8492433,74.5095639,14.0
BETTIAH,BTH,26.8058847,84.5229561,74.0
BETUL,BZU,21.896393,77.905897,49.25
BHADRAKH,BHC,21.0917458,86.5162305,88.0
