Station_Name,Station_Code,Lat,Long,Average_Delay
ABU ROAD,ABR,24.470775,72.775695,5.0
ADRA JN,ADRA,23.495992,86.674665,168.5
AGRA CANTT,AGC,27.157992,77.990153,14.333333333333334
AJMER JN,AII,26.456612,74.637464,7.0
ALLEPPEY,ALLP,9.483759,76.322476,32.0
ANARA,ANR,23.481082,86.559763,381.0
ANGUL,ANGL,20.859445,85.099994,339.5
ASANSOL JN,ASN,23.691441,86.975152,145.75
BALASORE,BLS,21.500521,86.919582,277.5
BALHARSHAH,BPQ,19.8490173,79.3485858,16.833333333333332
BALLIA,BUI,25.76057,84.15312,48.75
BANKURA,BQA,23.2243871,87.0746875,171.5
BARAUNI JN,BJU,25.461768,85.988748,75.5
BARDDHAMAN JN,BWN,23.249718,87.870281,47.5
BAREILLY,BE,28.3371543,79.4108444,35.0
BEGU SARAI,BGS,25.425296,86.134476,39.5
BHADRAKH,BHC,21.0917458,86.5162305,267.25
BHARUCH JN,BH,21.706907,72.997689,4.0
BHOPAL JN,BPL,23.2668843843,77.4131428577,13.5
BHUBANESWAR,BBS,20.265388,85.842595,274.3333333333333
BHUSAVAL JN,BSL,21.0472812,75.7886717,15.0
BILASPUR JN,BSP,22.057473,82.167585,1.0
BOKARO STL CITY,BKSC,23.656551,86.085016,267.5
BORIVALI,BVI,19.228739,72.856412,13.75
CHAKRADHARPUR,CKP,22.678979,85.627771,338.0
CHAPARMUKH JN,CPK,26.202272,92.511718,119.0
CHENNAI CENTRAL,MAS,13.0847613,80.2748563,2.0
CHHAPRA,CPR,25.78832,84.725004,38.5
CHOPAN,CPU,24.51403,83.025843,124.0
CUTTACK,CTC,20.466588,85.90156,290.3333333333333
DALTONGANJ,DTO,24.033075,84.074843,131.25
DANAPUR,DNR,25.581921,85.044629,119.0
DEHRI ON SONE,DOS,24.914895,84.185434,180.5
DELHI CANTT,DEC,28.613534,77.116577,7.0
DHANBAD JN,DHN,23.790966,86.428956,132.25
DHENKANAL,DNKL,20.676825,85.590878,336.0
DIBRUGARH,DBRG,27.4636065659,94.9352579102,44.0
DIMAPUR,DMV,25.905702,93.727816,75.25
DURG,DURG,21.200327,81.291837,6.0
DURGAPUR,DGR,23.495046,87.297902,139.5
ERNAKULAM JN,ERS,9.969542,76.290672,29.5
FALNA,FA,25.235808,73.234953,4.0
GARWA ROAD,GHD,24.214419,83.885116,119.25
GAYA JN,GAYA,24.803978,84.999294,229.83333333333334
GONDIA JN,G,21.462435,80.190842,19.5
GUNTAKAL JN,GTL,15.17556,77.366611,45.5
GURGAON,GGN,28.489165,77.010739,5.5
GUWAHATI,GHY,26.182635,91.751851,73.75
GWALIOR,GWL,26.216483,78.182292,19.75
H NIZAMUDDIN,NZM,28.58733,77.254249,5.6923076923076925
HAJIPUR JN,HJP,25.702909,85.2155,36.25
HIJILLI,HIJ,22.319921,87.320169,282.0
HOWRAH JN,HWH,22.584078,88.340999,86.5
ITARSI JN,ET,22.608258,77.767128,18.5
JAIPUR,JP,26.920203,75.786923,11.5
JAJPUR K ROAD,JJKR,20.943544,86.132518,187.0
JALGAON JN,JL,21.018115,75.562875,20.5
JAMMU TAWI,JAT,32.706975,74.880117,41.5
JASIDIH JN,JSME,24.514517,86.644255,56.0
JHARSUGUDA JN,JSG,21.862274,84.017427,319.0
KALYAN JN,KYN,19.234716,73.12974,12.0
KANNUR,CAN,11.8706942,75.3683267,40.5
KANPUR CENTRAL,CNB,26.45424,80.350966,157.0
KARWAR,KAWR,14.821387,74.183139,48.5
KASARAGOD,KGQ,12.491175,74.987652,46.5
KATHUA,KTHU,32.397897,75.551922,44.0
KATIHAR JN,KIR,25.548947,87.566409,52.666666666666664
KAZIPET JN,KZJ,17.974211,79.511025,29.75
KISHANGANJ,KNE,26.097746,87.949657,69.33333333333333
KODERMA,KQR,24.434741,85.529458,274.0
KOKRAJHAR,KOJ,26.405057,90.274125,62.333333333333336
KOLLAM JN,QLN,8.886586,76.596753,38.0
KOTA JN,KOTA,25.223553,75.8805,13.0
KOZHIKODE,CLT,11.246234,75.780407,40.0
KSR BANGALORE CY JN,SBC,12.977595,77.568083,15.0
KUDAL,KUDL,16.017651,73.67813,40.5
LOHARDAGA BS,LAD,23.445967,84.70733,122.0
LUCKNOW NR,LKO,26.830675,80.925291,38.25
LUDHIANA JN,LDH,30.912367,75.847873,39.0
LUMDING JN,LMG,25.750036,93.1766,70.75
MADGAON,MAO,15.267911,73.970724,22.75
MADHUPUR JN,MDP,24.270633,86.642183,59.0
MAHESANA JN,MSH,23.602623,72.388708,4.0
MANGALORE JN,MAJN,12.866193,74.88006,36.0
MANSI JN,MNE,25.509398,86.554446,115.0
MARIANI JN,MXN,26.652435,94.308203,65.5
MATHURA JN,MTJ,27.480145,77.673117,5.0
MORADABAD,MB,28.831621,78.765801,23.0
MORANHAT,MRHT,27.1829782,94.9193076,21.5
MUMBAI CENTRAL,MMCT,18.9697,72.8194,3.5
MURI,MURI,23.376284371,85.8669906885,347.0
MUZAFFARPUR JN,MFP,26.122311,85.378006,42.5
NAGDA JN,NAD,23.45592,75.412491,5.0
NAGPUR,NGP,21.153567,79.089004,19.125
NASIK ROAD,NK,19.947627,73.841897,19.0
NAUGACHIA,NNA,25.385261,87.09387,115.0
NEW ALIPURDAUR,NOQ,26.48572,89.541398,20.0
NEW BONGAIGAON,NBQ,26.4758354405,90.5368434644,51.666666666666664
NEW COOCH BEHAR,NCB,26.353159,89.469766,54.0
NEW DELHI,NDLS,28.642314,77.220004,97.20588235294117
NEW JALPAIGURI,NJP,26.683025,88.443391,60.0
NEW MISAMARI,NMM,26.810166,92.575454,23.0
NEW TINSUKIA JN,NTSK,27.479748,95.334128,116.0
NSC BOSE J GOMO,GMO,23.873106,86.14823,287.5
PALANPUR JN,PNU,24.174433,72.430172,1.0
PANVEL,PNVL,18.990919,73.121756,21.5
PARASNATH,PNME,23.987971,86.037862,147.0
PATHANKOT CANTT,PTKC,32.2593,75.636044,40.5
PATLIPUTRA,PPTA,25.621426,85.068505,113.5
PATNA JN,PNBE,25.60256,85.136824,85.0
PRAYAGRAJ JN,PRYJ,25.4453,81.8253,184.88888888888889
RAICHUR,RC,16.192441,77.339165,49.0
RAIPUR JN,R,21.256462,81.629328,14.5
RAJ NANDGAON,RJN,21.101186,81.039019,22.5
RANCHI,RNC,23.348811,85.33352,128.16666666666666
RANGAPARA NORTH,RPAN,26.8215934,92.682658,21.5
RANGIYA JN,RNY,26.447901,91.605929,72.25
RATLAM JN,RTM,23.34038,75.050826,11.375
RATNAGIRI,RN,17.002793,73.356938,34.5
RENUKUT,RNQ,24.203558,83.039896,150.0
RJNDR NGR BIHAR,RJPB,25.603351,85.162449,112.5
ROURKELA,ROU,22.22844,84.863132,335.0
SAI P NILAYAM,SSPN,14.160468,77.757559,42.5
SAMASTIPUR JN,SPJ,25.858304,85.78736,43.5
SAMBALPUR CITY,SBPY,21.4770222859,84.0076171613,325.5
SAWAI MADHOPUR,SWM,26.018279,76.35622,7.5
SEALDAH,SDAH,22.566758,88.374713,123.5
SECUNDERABAD JN,SC,17.433147,78.501481,26.0
SERAM,SEM,17.180683,77.28353,58.0
SHORANUR JN,SRR,10.758855,76.272196,32.5
SIMALUGURI JN,SLGR,26.917281,94.756816,23.0
SURAT,ST,21.206568,72.840793,9.5
TANGLA,TNL,26.658355,91.912274,27.5
TATANAGAR JN,TATA,22.768954,86.20056,364.0
THIVIM,THVM,15.62955,73.876104,39.5
THRISUR,TCR,10.51479,76.207919,33.0
TRIVANDRUM CNTL,TVC,8.486679,76.95121,14.0
UDALGURI,ULG,26.744291,92.094329,26.0
UDUPI,UD,13.336341,74.771733,46.0
V LAKSHMIBAI JHANSI,VGLJ,25.4439,78.5533,14.5
VADODARA JN,BRC,22.310756,73.181065,11.25
VALSAD,BL,20.6085595,72.9335291,6.5
VAPI,VAPI,20.374338,72.909127,9.5
VARANASI JN,BSB,25.327281,82.986468,43.5
VASAI ROAD,BSR,19.3824486,72.8322217,22.0
VIJAYAWADA JN,BZA,16.518262,80.618648,16.5
WARANGAL,WL,17.972477,79.604929,26.5
YADGIR,YG,16.744396,77.130366,51.5
