Station_Name,Station_Code,Lat,Long,Average_Delay
AGARTALA,AGTL,23.792417,91.278481,3.0
AHMEDABAD JN,ADI,23.025515,72.601516,0.75
AJMER JN,AII,26.456612,74.637464,1.0
AKALTARA,AKT,22.029121,82.422049,18.0
ALLEPPEY,ALLP,9.483759,76.322476,18.5
ALUVA,AWY,10.108163,76.356508,17.5
AMBALA CANT JN,UMB,30.338918,76.826966,9.0
AMBANDAURA,AADR,31.670727,76.110391,9.5
AMBASA,ABSA,23.930507,91.860783,9.5
AMRITSAR JN,ASR,31.631512,74.858025,6.0
AMROHA,AMRO,28.892688,78.474329,21.5
ANAND JN,ANND,22.561307,72.965733,3.75
ANANDPUR SAHIB,ANSB,31.2305136,76.5006035,17.5
AONLA,AO,28.296051,79.16915,19.0
ARA,ARA,25.548889,84.662596,31.5
ARSIKERE JN,ASK,13.314425,76.2520848,6.75
ARUNACHAL,ARCL,24.855593,92.742995,11.0
ASAFPUR,AFR,28.405553,78.905957,20.5
ASANSOL JN,ASN,23.691441,86.975152,15.0
AURANGABAD,AWB,19.859276,75.310646,16.5
BADARPUR JN,BPB,24.8651775,92.5563227,16.5
BAKHTIYARPUR JN,BKP,25.45611,85.529564,28.5
BALASORE,BLS,21.500521,86.919582,40.0
BALLABGARH,BVH,28.3408609239,77.312775968,11.0
BANBASA,BNSA,28.991685,80.0732101,9.5
BARA JAMDA,BJMD,22.1665327,85.412392,161.0
BARABIL,BBN,22.104577,85.369058,130.0
BARADWAR,BUA,22.011725,82.813724,22.0
BAREILLY,BRY,28.3372843,79.4109744,9.5
BAREILLY CITY,BC,28.3556564,79.403718,17.5
BARH,BARH,25.46165,85.709426,31.5
BASHARATGANJ,BTG,28.288009,79.2851956,18.5
BASI KIRATPUR,BSKR,29.497228,78.213283,45.0
BASMAT,BMF,19.3334723149,77.1517775964,28.5
BAYANA JN,BXN,26.916354,77.297131,22.0
BEAS,BEAS,31.5193738,75.2908085,16.5
BELDA,BLDA,22.07144398,87.33691374,37.5
BHADRAKH,BHC,21.0917458,86.5162305,36.5
BHADRAVATI,BDVT,13.8424287,75.702832,9.0
BHARATPUR JN,BTE,27.237107,77.488613,19.0
BHATAPARA,BYT,21.732464,81.946062,18.0
BHODWAL MAJRI,BDMJ,29.1852092,77.0082364,26.0
BHUBANESWAR,BBS,20.265388,85.842595,38.5
BIHIYA,BEA,25.558893,84.448984,33.5
BIHTA,BTA,25.5609486,84.8740874,33.0
BIJNOR,BJO,29.3856298,78.1468047,46.0
BILASPUR JN,BSP,22.057473,82.167585,10.0
BILASPUR ROAD,BLQR,28.865601,79.254263,14.5
BIRUR JN,RRB,13.591101,75.974749,7.75
BOKAJAN,BXJ,26.018426,93.779466,11.0
BOKARO STL CITY,BKSC,23.656551,86.085016,22.0
BUXAR,BXR,25.562067,83.982184,31.5
CHAIBASA,CBSA,22.560494,85.812342,176.5
CHAMPA,CPH,22.034731,82.665149,19.0
CHAND SIAU,CPS,29.13201,78.275855,47.5
CHANDAUSI JN,CH,28.458626,78.780268,14.0
CHANDIGARH,CDG,30.7019773,76.82208,8.5
CHANDRAPURA,CRP,23.755676,86.119775,26.5
CHAPARMUKH JN,CPK,26.202272,92.511718,11.5
CHAUBE,CBH,24.2372952691,85.8160239368,17.0
CHENGANNUR,CNGR,9.319504,76.608271,11.0
CHENNAI CENTRAL,MAS,13.0847613,80.2748563,2.0
CHIKJAJUR JN,JRU,14.126112,76.138705,8.5
CHIPLUN,CHI,17.5425074,73.522429,35.0
CHIRALA,CLX,15.830755,80.353602,19.0
CHITTARANJAN,CRJ,23.857138,86.878036,20.5
COIMBATORE JN,CBE,10.997639,76.966298,1.0
CUTTACK,CTC,20.466588,85.90156,52.5
DABTARA,DUB,28.368424,78.991164,20.0
DADAR,DR,19.017179,72.842972,26.75
DANAPUR,DNR,25.581921,85.044629,29.5
DANGOAPOSI,DPS,22.167964,85.59273,166.0
DAVANGERE,DVG,14.467834,75.92229,9.0
DEHRADUN,DDN,30.3140377,78.0336011,5.25
DELHI,DLI,28.661816,77.228356,27.75
DELHI CANTT,DEC,28.613534,77.116577,9.0
DELHI S ROHILLA,DEE,28.662992,77.187106,1.0
DELHI SHAHDARA,DSA,28.673098,77.293154,17.0
DEOBAND,DBD,29.6800315,77.6708734,15.0
DHANDARI KALAN,DDL,30.874477,75.909491,11.0
DHARMANAGAR,DMR,24.366946,92.168247,9.5
DILDARNAGAR JN,DLN,25.419424,83.668324,31.0
DIMAPUR,DMV,25.905702,93.727816,13.0
DIPHU,DPU,25.83725,93.438384,12.0
DONGARGARH,DGG,21.185492,80.759857,15.0
DUMRAON,DURE,25.571984,84.143865,34.0
DURG,DURG,21.200327,81.291837,6.5
DURGAPUR,DGR,23.495046,87.297902,17.5
ERNAKULAM JN,ERS,9.969542,76.290672,15.0
ERNAKULAM TOWN,ERN,9.991582,76.2861,14.0
ERODE JN,ED,11.327682,77.725934,19.0
FURKATING JN,FKG,26.465652,94.002692,4.5
GADARWARA,GAR,22.899459,78.791734,20.0
GAJRAULA JN,GJL,28.834938,78.250784,31.5
GANGAPUR CITY,GGC,26.468979,76.727708,23.0
GARHMUKTESAR,GMS,28.781743,78.073508,24.5
GAYA JN,GAYA,24.803978,84.999294,18.0
GHATSILA,GTS,22.58616,86.479768,201.5
GHAZIABAD,GZB,28.649702,77.431099,22.166666666666668
GONDIA JN,G,21.462435,80.190842,5.5
GUDUR JN,GDR,14.148227,79.845121,13.5
GURGAON,GGN,28.489165,77.010739,9.0
GUWAHATI,GHY,26.182635,91.751851,16.75
H NIZAMUDDIN,NZM,28.58733,77.254249,8.5
HALDAUR,HLDR,29.2900815531,78.275060462,46.5
HALDWANI,HDW,29.215097,79.533732,8.0
HAPUR,HPU,28.739613,77.779576,36.5
HARIDWAR JN,HW,29.947787,78.154899,12.166666666666666
HARIHAR,HRR,14.515431,75.812314,9.5
HATHIDAH JN,HTZ,25.367027,85.987826,30.0
HAVERI,HVR,14.7943,75.410686,8.0
HAZARIBAGH RD,HZD,24.174583,85.892035,31.5
HINDAUN CITY,HAN,26.756164,77.031686,22.5
HINGOLI DECCAN,HNL,19.726357,77.146758,1455.5
HOJAI,HJI,26.001794,92.851752,11.5
HOWRAH JN,HWH,22.584078,88.340999,90.0
HUBBALLI JN,UBL,15.350302,75.148104,4.0
IGATPURI,IGP,19.694053,73.562379,9.0
IRUGUR,IGU,11.017199,77.069134,18.5
ITARSI JN,ET,22.608258,77.767128,11.0
IZZATNAGAR,IZN,28.388266,79.421171,19.5
JABALPUR,JBP,23.164636,79.950919,6.5
JAJPUR K ROAD,JJKR,20.943544,86.132518,42.0
JAKHAPURA,JKPR,20.917821,86.06534,40.0
JALANDHAR CITY,JUC,31.331665,75.591499,12.5
JALESWAR,JER,21.79749,87.220491,40.0
JALNA,J,19.830781,75.893142,10.0
JAMTARA,JMT,23.958904,86.805183,20.5
JAMUI,JMU,24.971949,86.254775,26.0
JASIDIH JN,JSME,24.514517,86.644255,22.5
JEHANABAD,JHD,25.224705,84.989964,24.5
JHAJHA,JAJ,24.779456,86.399854,11.5
JHARGRAM,JGM,22.4549644863,86.9985316705,204.0
JIRIBAM,JRBM,24.79884918,93.12437581,0.0
JORHAT TOWN,JTTN,26.750692,94.217106,2.0
KADUR,DRU,13.552501,76.008846,8.0
KALYAN JN,KYN,19.234716,73.12974,13.0
KAMAKHYA,KYQ,26.156154,91.689505,32.5
KANKAVALI,KKW,16.2587773,73.7198709,43.0
KANNUR,CAN,11.8706942,75.3683267,2.0
KARAHIYA H,KKRH,25.471614,83.771397,28.0
KARELI,KY,22.932344,79.066765,21.0
KARENGI,KEG,28.346844,79.041353,19.0
KARNAL,KUN,29.694566,76.969821,24.5
KARUR,KRR,10.965642,78.085087,23.5
KASARA,KSRA,19.647159,73.472003,19.0
KATHGODAM,KGM,29.266583,79.54633,0.0
KAVALI,KVZ,14.915993,79.988271,17.5
KAYANKULAM JN,KYJ,9.182586,76.512933,16.0
KESHORAI PATAN,KPTN,25.324522,75.937733,17.0
KHARAGPUR JN,KGP,22.341432,87.328456,121.75
KHARAR,KARR,30.7263803992,76.6360518042,19.5
KHARSIA,KHS,21.99178,83.102414,20.0
KHATIMA,KHMA,28.915441,79.969431,9.5
KIRATPUR SAHIB,KART,31.186811,76.563302,17.5
KISHANGARH,KSG,26.588968,74.855553,17.0
KODERMA,KQR,24.434741,85.529458,31.5
KOLLAM JN,QLN,8.886586,76.596753,14.25
KOTA JN,KOTA,25.223553,75.8805,3.5
KOTDWARA,KTW,29.742927896,78.5211637231,39.0
KOTTAYAM,KTYM,9.594177,76.532168,9.0
KOZHIKODE,CLT,11.246234,75.780407,10.333333333333334
KSR BANGALORE CY JN,SBC,12.977595,77.568083,3.0
KUDAL,KUDL,16.017651,73.67813,44.0
KUMBAKONAM,KMU,10.952962,79.388644,8.0
KURUKSHETRA JN,KKDE,29.96944,76.852795,23.5
LAL KUAN,LKU,29.071574,79.517641,10.0
LANKA,LKA,25.914426,92.958001,12.5
LUCKEESARAI JN,LKR,25.1716617005,86.093210587,27.5
LUDHIANA JN,LDH,30.912367,75.847873,19.0
LUMDING JN,LMG,25.750036,93.1766,9.5
MADAN MAHAL,MML,23.159475,79.920425,12.0
MADGAON,MAO,15.267911,73.970724,15.5
MADHUPUR JN,MDP,24.270633,86.642183,22.5
MANDI DHANAURA,MNDR,28.953119,78.261498,46.5
MANMAD JN,MMR,20.249887,74.438305,12.0
MARIANI JN,MXN,26.652435,94.308203,5.5
MATHURA JN,MTJ,27.480145,77.673117,12.5
MAVELIKARA,MVLK,9.239487,76.545692,10.0
MAYILADUTURAI J,MV,11.095237,79.62868,1.0
MEERUT CITY,MTC,28.97761,77.675106,13.5
MOKAMEH JN,MKA,25.391885,85.913049,28.5
MORADABAD,MB,28.831621,78.765801,12.0
MORINDA,MRND,30.791519,76.502461,18.0
MURI,MURI,23.376284371,85.8669906885,23.0
MUZAFFARNAGAR,MOZ,29.468689,77.707807,15.0
MUZZAMPUR NRYN,MZM,29.58301,78.222356,43.0
NADIAD JN,ND,22.694106,72.855718,3.5
NAILA,NIA,22.022964,82.564589,20.0
NAJIBABAD JN,NBD,29.60354,78.335733,30.5
NANGAL DAM,NLDM,31.370543,76.372615,9.0
NARNAUL,NNL,28.044396,76.123133,16.0
NARSINGHPUR,NU,22.943112,79.214385,19.5
NASIK ROAD,NK,19.947627,73.841897,16.5
NAYUDUPETA,NYP,13.908321,79.900898,10.5
NELLORE,NLR,14.460592,79.989383,16.5
NEW DELHI,NDLS,28.642314,77.220004,8.25
NEW GUNTUR,NGNT,16.3100404,80.4582228,9.0
NEW KARIMGANJ,NKMG,24.8433689098397,92.3943808116131,15.5
NIM KA THANA,NMK,27.741573,75.779691,17.0
NISUI,NSU,28.290931,79.236446,18.0
NOAMUNDI,NOMD,22.15311,85.513684,161.5
NSC BOSE J GOMO,GMO,23.873106,86.14823,29.0
ONGOLE,OGL,15.498064,80.057404,14.5
PAHARPUR,PRP,24.624932,85.204571,24.0
PANIPAT JN,PNP,29.388948,76.963793,24.5
PANVEL,PNVL,18.990919,73.121756,43.5
PAPANASAM,PML,10.922767,79.268542,3.5
PARASNATH,PNME,23.987971,86.037862,32.0
PARBHANI JN,PBN,19.25746,76.774119,29.0
PARTUR,PTU,19.575715,76.212767,28.0
PATNA JN,PNBE,25.60256,85.136824,15.333333333333334
PATNA SAHEB,PNC,25.585856,85.230942,29.0
PHAGWARA JN,PGW,31.2175557498,75.7655019775,16.0
PHULERA JN,FL,26.872814,75.245456,18.0
PILIBHIT JN,PBE,28.614978,79.813946,11.0
PILKHUA,PKW,28.712335,77.668008,25.5
PIPARIYA,PPI,22.753941,78.354538,22.5
PURNA JN,PAU,19.180527,77.024985,24.5
RAIGARH,RIG,21.891289,83.39067,17.0
RAIPUR JN,R,21.256462,81.629328,14.5
RAJ NANDGAON,RJN,21.101186,81.039019,16.0
RAJA KA SAHASPR,RJK,28.626216,78.780097,16.5
RAMPUR,RMU,28.778863,79.023419,7.5
RANCHI,RNC,23.348811,85.33352,19.0
RANGAPARA NORTH,RPAN,26.8215934,92.682658,31.0
RANGIYA JN,RNY,26.447901,91.605929,44.0
RANI KAMLAPATI,RKMP,23.2216,77.4401,3.0
RANIBENNUR,RNR,14.625461,75.635054,8.0
RATNAGIRI,RN,17.002793,73.356938,31.5
REWARI,RE,28.202779,76.609414,10.0
RINGAS JN,RGS,27.373379,75.563604,17.0
ROORKEE,RK,29.851671,77.87417,15.5
RUDRAPUR CITY,RUPC,28.969281,79.379212,17.5
RUPNAGAR,RPAR,30.972816,76.533241,18.5
SAHARANPUR,SRE,29.960529,77.541739,13.0
SAHIBABAD,SBB,28.674037,77.364182,18.5
SAHIBZADA ASNGR,SASN,30.666125,76.739952,19.0
SAKTI,SKT,22.011785,82.956526,21.5
SANTRAGACHI JN,SRC,22.58393,88.284011,317.0
SAWAI MADHOPUR,SWM,26.018279,76.35622,17.0
SAWANTWADI ROAD,SWV,15.866512,73.785308,42.5
SELU,SELU,19.44806,76.433264,25.5
SHERTALAI,SRTL,9.690992,76.325151,22.5
SHIMOGA TOWN,SMET,13.943037,75.583174,1.0
SHORANUR JN,SRR,10.758855,76.272196,13.75
SHRI MADHOPUR,SMPR,27.457628,75.598294,17.0
SHRIDHAM,SRID,23.033843,79.484397,20.5
SIMBHOOLI,SMBL,28.765191,77.983472,24.5
SINI JN,SINI,22.78946,85.947026,188.0
SIRHIND JN,SIR,30.624222,76.383194,16.5
SONIPAT JN,SNP,28.989423,77.017343,17.5
SORO,SORO,21.291084,86.692539,41.0
SUBZI MANDI,SZM,28.668683,77.199696,16.5
SULLURUPETA,SPE,13.696463,80.018161,11.5
TANAKPUR,TPU,29.067103,80.109045,4.0
TANGLA,TNL,26.658355,91.912274,38.0
TAPRI,TPZ,29.915728,77.583272,8.0
TAREGNA,TEA,25.3552301906,85.038112915,27.5
TARIKERE,TKE,13.710886,75.812209,9.5
TATANAGAR JN,TATA,22.768954,86.20056,202.5
TENALI JN,TEL,16.242409,80.640413,21.0
THALASSERY,TLY,11.75314,75.492987,22.5
THANE,TNA,19.185757,72.975417,26.0
THANJAVUR,TJ,10.778085,79.138296,7.0
THIVIM,THVM,15.62955,73.876104,40.0
THRISUR,TCR,10.51479,76.207919,15.0
TILAK BRIDGE,TKJ,28.627633,77.237995,22.0
TILDA,TLD,21.550734,81.794586,15.5
TIPTUR,TTR,13.256152,76.475987,8.5
TIRUCHCHIRAPALI,TPJ,10.794067,78.685355,9.5
TIRUPPUR,TUP,11.108906,77.341247,19.5
TIRUR,TIR,10.917757,75.921865,11.25
TIRUVALLA,TRVL,9.392148,76.580267,12.5
TRIVANDRUM CNTL,TVC,8.486679,76.95121,2.0
TUMKUR,TK,13.333033,77.102439,6.0
UDALGURI,ULG,26.744291,92.094329,37.0
UNA HIMACHAL,UHL,31.478782,76.27566,13.0
VADAKARA,BDJ,11.5933214,75.5869409,18.5
VADODARA JN,BRC,22.310756,73.181065,4.25
VARANASI JN,BSB,25.327281,82.986468,11.5
VARKALA,VAK,8.740732,76.722872,17.5
VIJAYAWADA JN,BZA,16.518262,80.618648,5.0
YAMUNANAGAR JAGADHRI,YJUD,30.1174255334,77.2875799665,15.0
YESVANTPUR JN,YPR,13.022839,77.551174,9.25
