Station_Name,Station_Code,Lat,Long,Average_Delay
RANCHI,RNC,23.348811,85.33352,68.5
RANGAPARA NORTH,RPAN,26.8215934,92.682658,29.5
RANGIYA JN,RNY,26.447901,91.605929,53.5
RATLAM JN,RTM,23.34038,75.050826,15.5
RATNAGIRI,RN,17.002793,73.356938,31.5
RENUKUT,RNQ,24.203558,83.039896,88.0
RJNDR NGR BIHAR,RJPB,25.603351,85.162449,71.5
ROURKELA,ROU,22.22844,84.863132,222.0
SAI P NILAYAM,SSPN,14.160468,77.757559,44.5
SAMASTIPUR JN,SPJ,25.858304,85.78736,38.0
SAMBALPUR CITY,SBPY,21.4770222859,84.0076171613,211.5
SAWAI MADHOPUR,SWM,26.018279,76.35622,12.5
SEALDAH,SDAH,22.566758,88.374713,97.5
SECUNDERABAD JN,SC,17.433147,78.501481,32.0
SERAM,SEM,17.180683,77.28353,61.0
SHORANUR JN,SRR,10.758855,76.272196,21.5
SIMALUGURI JN,SLGR,26.917281,94.756816,26.0
SURAT,ST,21.206568,72.840793,14.0
TANGLA,TNL,26.658355,91.912274,38.0
TATANAGAR JN,TATA,22.768954,86.20056,201.0
THIVIM,THVM,15.62955,73.876104,39.0
THRISUR,TCR,10.51479,76.207919,24.5
TRIVANDRUM CNTL,TVC,8.486679,76.95121,4.5
UDALGURI,ULG,26.744291,92.094329,37.0
UDUPI,UD,13.336341,74.771733,32.0
V LAKSHMIBAI JHANSI,VGLJ,25.4439,78.5533,21.7
VADODARA JN,BRC,22.310756,73.181065,15.625
VALSAD,BL,20.6085595,72.9335291,8.5
VAPI,VAPI,20.374338,72.909127,11.5
VARANASI JN,BSB,25.327281,82.986468,35.5
VASAI ROAD,BSR,19.3824486,72.8322217,21.75
VIJAYAWADA JN,BZA,16.518262,80.618648,27.5
WARANGAL,WL,17.972477,79.604929,37.5
YADGIR,YG,16.744396,77.130366,50.5
