Station_Name,Station_Code,Lat,Long,Average_Delay
ABHAIPUR,AHA,25.2159864584,86.3230724591,378.5
ABU ROAD,ABR,24.470775,72.775695,1.0
AGARTALA,AGTL,23.792417,91.278481,13.5
AGRA CANTT,AGC,27.157992,77.990153,24.0
AHMADNAGAR,ANG,19.0755194777,74.721882467,30.0
AHMEDABAD JN,ADI,23.025515,72.601516,10.0
AJMER JN,AII,26.456612,74.637464,2.6666666666666665
AJNI,AJNI,21.1268588122,79.0825197485,15.0
AKOLA JN,AK,20.723084,77.005497,17.0
ALIGARH JN,ALJN,27.889584,78.074559,226.75
ALUVA,AWY,10.108163,76.356508,18.0
ALWAR,AWR,27.559273,76.621265,5.5
AMBALA CANT JN,UMB,30.338918,76.826966,179.5
AMETHI,AME,26.153024,81.806276,105.0
AMRITSAR JN,ASR,31.631512,74.858025,172.5
ANAKAPALLE,AKP,17.695503,83.008851,37.25
ANAND JN,ANND,22.561307,72.965733,15.0
ANAND VIHAR TRM,ANVT,28.6505035654,77.31521255,220.75
ANANTAPUR,ATP,14.686478,77.595312,9.75
ANKOLA,ANKL,14.645347,74.332936,49.5
ANUGRAHA N ROAD,AUBR,24.8559556,84.3298444,278.75
ANUPPUR JN,APR,23.117312,81.695967,61.0
ARA,ARA,25.548889,84.662596,353.25
ASANSOL JN,ASN,23.691441,86.975152,26.0
ATARRA,ATE,25.291367,80.576491,86.0
AZIMGANJ JN,AZ,24.219053,88.256764,20.0
BADARPUR JN,BPB,24.8651775,92.5563227,28.5
BADNERA JN,BD,20.8567925,77.7323197,6.0
BAGAHA,BUG,27.130045,84.066991,290.5
BAIRAGNIA,BGU,26.738282,85.273334,384.5
BAKHTIYARPUR JN,BKP,25.45611,85.529564,100.5
BALASORE,BLS,21.500521,86.919582,36.5
BALHARSHAH,BPQ,19.8490173,79.3485858,35.0
BANASWADI,BAND,13.00573,77.628196,30.5
BANDA JN,BNDA,25.477677,80.336246,88.5
BANDEL JN,BDC,22.9236565,88.3793623,29.5
BANDRA TERMINUS,BDTS,19.061911,72.840535,7.0
BAPUDHAM MOTIHARI,BMKI,26.655733,84.90529,189.0
BARAN,BAZ,25.0967701,76.5051284,774.0
BARAUNI JN,BJU,25.461768,85.988748,169.0
BAREILLY,BE,28.3371543,79.4108444,180.6
BARGAWAN,BRGW,24.197002,82.455989,414.0
BARKA KANA,BRKA,23.624159,85.469553,248.0
BARWADIH JN,BRWD,23.843836,84.11878,405.0
BASTI,BST,26.815678,82.770059,370.0
BEAS,BEAS,31.5193738,75.2908085,184.5
BEGU SARAI,BGS,25.425296,86.134476,199.0
BEGUMPET,BMT,17.4388739,78.4586266,19.5
BEOHARI,BEHR,24.0002687,81.3797154,423.5
BETTIAH,BTH,26.8058847,84.5229561,190.5
BHABUA ROAD,BBU,25.173007,83.618913,239.16666666666666
BHADOHI,BOY,25.3952636,82.5583597,100.5
BHADRAKH,BHC,21.0917458,86.5162305,33.5
BHAGALPUR,BGP,25.2419093,86.9767918,354.5
BHARUCH JN,BH,21.706907,72.997689,15.0
BHATAPARA,BYT,21.732464,81.946062,42.0
BHIWANI,BNW,28.7984261,76.1255797,9.0
BHOPAL JN,BPL,23.2668843843,77.4131428577,18.0
BHUBANESWAR,BBS,20.265388,85.842595,43.0
BHUSAVAL JN,BSL,21.0472812,75.7886717,172.5
BIHIYA,BEA,25.558893,84.448984,278.25
BIHTA,BTA,25.5609486,84.8740874,379.0
BILASPUR ROAD,BLQR,28.865601,79.254263,0.0
BINA JN,BINA,24.1709735,78.1831998,4.5
BOKARO THERMAL,BKRO,23.7851503,85.8755782,388.0
BORIVALI,BVI,19.228739,72.856412,19.5
BRAHMAPUR,BAM,19.2961348,84.7966912,36.5
BUXAR,BXR,25.562067,83.982184,438.8333333333333
CHAKIA,CAA,26.417182,85.04636,190.5
CHANDIGARH,CDG,30.7019773,76.82208,4.0
CHANDRAPURA,CRP,23.755676,86.119775,391.0
CHANGANASERI,CGY,9.449881,76.548414,21.25
CHARKHI DADRI,CKD,28.600799,76.279921,11.5
CHATRAPUR,CAP,19.3589572,84.973273,40.0
CHENGANNUR,CNGR,9.319504,76.608271,20.0
CHENNAI CENTRAL,MAS,13.0847613,80.2748563,11.5
CHHAPRA,CPR,25.78832,84.725004,185.5
CHITRAKOOTDHAM,CKTD,25.217611,80.922775,89.5
CHITTAPUR,CT,17.1197808,77.0904516,25.5
CHOPAN,CPU,24.51403,83.025843,359.5
COIMBATORE JN,CBE,10.997639,76.966298,8.5
CUTTACK,CTC,20.466588,85.90156,46.5
DADAR,DR,19.017179,72.842972,4.5
DALSINGH SARAI,DSS,25.6647486,85.8414652,205.5
DALTONGANJ,DTO,24.033075,84.074843,275.75
DAMOH,DMO,23.836693,79.432246,706.0
DANAPUR,DNR,25.581921,85.044629,353.625
DARBHANGA JN,DBG,26.157088,85.907575,267.0
DAUND CHORD LINE,DDCC,18.4671,74.5535,10.5
DAUSA,DO,26.900047,76.330336,2.5
DEHRI ON SONE,DOS,24.914895,84.185434,238.33333333333334
DELHI,DLI,28.661816,77.228356,519.0
DELHI CANTT,DEC,28.613534,77.116577,11.0
DELHI S ROHILLA,DEE,28.662992,77.187106,1.5
DEORIA SADAR,DEOS,26.5076811676,83.7819590961,180.0
DHAMANGAON,DMN,20.784674,78.138054,14.5
DHANBAD JN,DHN,23.790966,86.428956,454.5
DHANDARI KALAN,DDL,30.874477,75.909491,31.0
DHARMANAGAR,DMR,24.366946,92.168247,26.0
DHARMAPURI,DPJ,12.126595,78.154742,28.0
DHARMAVARAM JN,DMM,14.424369,77.717115,9.0
DHONE,DHNE,15.396729,77.865727,6.5
DILDARNAGAR JN,DLN,25.419424,83.668324,378.5
DUMRAON,DURE,25.571984,84.143865,277.75
DURGAPUR,DGR,23.495046,87.297902,23.5
DUVVADA,DVD,17.703843,83.152059,20.25
ELURU,EE,16.717816,81.119762,29.75
ERNAKULAM TOWN,ERN,9.991582,76.2861,29.0
ERODE JN,ED,11.327682,77.725934,19.5
FALNA,FA,25.235808,73.234953,1.5
GADARWARA,GAR,22.899459,78.791734,22.0
GANDHINAGAR CAP,GNC,23.233379,72.629162,11.5
GARH BARUARI,GEB,26.019349,86.605596,371.5
GARWA ROAD,GHD,24.214419,83.885116,265.5
GAYA JN,GAYA,24.803978,84.999294,278.25
GETOR JAGATPURA,GTJT,26.836925,75.832384,4.0
GHAZIABAD,GZB,28.649702,77.431099,302.0
GHOGARDIHA,GGH,26.282768,86.468503,375.5
GOALPARA TOWN,GLPT,26.126535,90.620659,36.25
GOHANA,GHNA,29.140297,76.689378,11.0
GONDA JN,GD,27.154613,81.978152,314.5
