Station_Name,Station_Code,Lat,Long,Average_Delay
ABHAIPUR,AHA,25.2159864584,86.3230724591,39.1
ABHAYAPURI ASAM,AYU,26.356599,90.641696,318.0
ABOHAR,ABS,30.1393834225,74.1956861774,43.333333333333336
ABU ROAD,ABR,24.470775,72.775695,15.4
ACHHNERA JN,AH,27.1817602284,77.7578389026,50.75
ADAVALI,ADVI,16.921753,73.592514,133.5
ADESAR,AAR,23.5529783995,70.9720505023,26.0
ADHARTAL,ADTL,23.227389,79.972274,2.5
ADILABAD,ADB,19.680104,78.535285,76.0
ADIPUR,AI,23.0770527,70.0786586,59.714285714285715
ADONI,AD,15.617035,77.27485,42.36
ADRA JN,ADRA,23.495992,86.674665,75.0
ADRSH NGR DELHI,ANDI,28.714205,77.166707,61.5
ADUTURAI,ADT,11.009165,79.478668,23.0
AGARTALA,AGTL,23.792417,91.278481,101.5
AGRA CANTT,AGC,27.157992,77.990153,57.736363636363635
AGRA FORT,AF,27.183308,78.0191,57.67857142857143
AHMADNAGAR,ANG,19.0755194777,74.721882467,96.72222222222223
AHMADPUR JN,AMP,23.8325090573,87.6928410938,17.0
AHMEDABAD JN,ADI,23.025515,72.601516,24.554744525547445
AISHBAGH,ASH,26.8373880081,80.9096067993,60.61904761904762
AIT,AIT,25.903719,79.230436,102.0
AJJAMPUR,AJP,13.7283327,76.0097415,12.0
AJMER JN,AII,26.456612,74.637464,30.453125
AJNI,AJNI,21.1268588122,79.0825197485,22.09090909090909
AKALKOT ROAD,AKOR,17.450243,76.137689,18.0
AKALTARA,AKT,22.029121,82.422049,62.7
AKBARPUR,ABP,26.429818,82.539073,142.6
AKIVIDU,AKVD,16.582654,81.369055,43.25
AKODIA,AKD,23.378255,76.599245,40.5
AKOLA JN,AK,20.723084,77.005497,67.51086956521739
ALAMNAGAR,AMG,26.84708,80.860312,38.0
ALER,ALER,17.6459553,79.0483414,55.166666666666664
ALIA BADA,ALB,22.44677,70.210367,27.5
ALIGARH JN,ALJN,27.889584,78.074559,103.39024390243902
ALIPUR DUAR JN,APDJ,26.523279,89.534048,259.0
ALLEPPEY,ALLP,9.483759,76.322476,50.357142857142854
ALUABARI ROAD,AUB,26.269681,88.18561,40.0
ALUVA,AWY,10.108163,76.356508,70.13725490196079
ALWAR,AWR,27.559273,76.621265,24.5
AMALNER,AN,21.049009,75.057314,22.06896551724138
AMALSAD,AML,20.811373,72.956092,10.5
AMBALA CANT JN,UMB,30.338918,76.826966,50.625
AMBALAPUZHA,AMPA,9.386059,76.363817,68.66666666666667
AMBANDAURA,AADR,31.670727,76.110391,27.0
AMBASA,ABSA,23.930507,91.860783,123.5
AMBATURAI,ABI,10.272226,77.924468,13.0
AMBIKAPUR,ABKP,23.137032,83.145109,23.0
AMBLI ROAD,ABD,23.05437,72.494044,9.5
AMBODALA,AMB,19.8363234649,83.4563524799,34.0
AMBUR,AB,12.782934,78.721266,21.916666666666668
AMDARA,UDR,24.0995008758,80.5779045111,32.0
AMETHI,AME,26.153024,81.806276,54.388888888888886
AMGAON,AGN,21.3612928554,80.3746491022,48.25
AMLA JN,AMLA,21.919717,78.123187,70.6
AMLAI,AAL,23.173469,81.593507,39.0
AMRAVATI,AMI,20.9300829,77.7577863,6.428571428571429
AMRITSAR JN,ASR,31.631512,74.858025,57.1764705882353
AMROHA,AMRO,28.892688,78.474329,46.25
ANAKAPALLE,AKP,17.695503,83.008851,41.964285714285715
ANAND JN,ANND,22.561307,72.965733,30.50925925925926
ANAND NAGAR,ANDN,27.103714,83.270698,35.5
ANAND VIHAR TRM,ANVT,28.6505035654,77.31521255,98.64150943396227
ANANDPUR SAHIB,ANSB,31.2305136,76.5006035,35.25
ANANTAPUR,ATP,14.686478,77.595312,41.03333333333333
ANAPARTI,APT,16.935817,81.953181,32.25
ANARA,ANR,23.481082,86.559763,34.5
ANDAL JN,UDL,23.579012,87.181194,11.857142857142858
ANDHERI,ADH,19.1174289,72.846853,16.083333333333332
ANGAMALI,AFK,10.183676,76.37786,65.66666666666667
ANGUL,ANGL,20.859445,85.099994,57.766666666666666
ANJAR,AJE,23.1194723,70.0366109,13.571428571428571
ANKLESHWAR JN,AKV,21.623889,73.000633,16.451612903225808
ANKOLA,ANKL,14.645347,74.332936,77.0
ANNAVARAM,ANV,17.269633,82.419677,49.84615384615385
ANTAH,ATH,25.1611771,76.3072684,17.75
ANUGRAHA N ROAD,AUBR,24.8559556,84.3298444,112.53571428571429
ANUPPUR JN,APR,23.117312,81.695967,110.55
ARA,ARA,25.548889,84.662596,139.0441176470588
ARAKKONAM,AJJ,13.081512,79.667991,39.59154929577465
ARALVAYMOZHI,AAY,8.2494513612,77.5292646945,12.0
ARANTANGI,ATQ,10.1644690569637,78.9968481380492,11.0
ARARIYA COURT,ARQ,26.114921,87.446912,81.5
ARAVALI ROAD,AVRD,17.316531,73.53816,134.0
ARIYALUR,ALU,11.150035,79.068318,27.875
ARSIKERE JN,ASK,13.314425,76.2520848,26.76923076923077
ARUMUGANERI,ANY,8.579144,78.091842,13.0
ARUPPUKKOTTAI,APK,9.524631681,78.10189147,14.5
ASALPUR JOBNER,JOB,26.900084,75.423467,18.5
ASANSOL JN,ASN,23.691441,86.975152,62.47126436781609
ASARVA JN,ASV,23.043981,72.612937,2.5
ASHOK NAGAR,ASKN,24.58015,77.726725,95.83333333333333
ATARRA,ATE,25.291367,80.576491,103.5
ATELI,AEL,28.100118,76.253105,16.5
ATRU,ATRU,24.8821354,76.6702185,18.0
ATTABIRA,ATS,21.388039,83.792637,94.0
ATTUR,ATU,11.594788,78.592092,9.5
ATUL,ATUL,20.544593354,72.9271335858,13.0
AUNG,AUNG,26.16423,80.544495,50.0
AUNRIHAR JN,ARJ,25.54466,83.187272,74.16666666666667
AURANGABAD,AWB,19.859276,75.310646,118.66666666666667
AVADI,AVD,13.118247,80.100518,38.9
AYODHYA DHAM JN,AY,26.787784,82.200604,98.71428571428571
AYODHYAPATTANAM,APN,11.671392,78.233642,4.5
AZAMGARH,AMH,26.038607,83.160614,219.75
BABATPUR,BTP,25.453616,82.8800248,186.0
BABHNAN,BV,26.938525,82.500127,69.8
BABINA,BAB,25.237832,78.451748,64.0
BACHHRAWAN,BCN,26.4773211,81.1054565,48.5
BADAMI,BDM,15.958918,75.6767002,100.0
BADARPUR JN,BPB,24.8651775,92.5563227,155.8
BADARWAS,BDWS,24.98333982,77.56182792,59.5
BADNERA JN,BD,20.8567925,77.7323197,60.76315789473684
BADSHAHNAGAR,BNZ,26.8686134,80.9613606,66.0952380952381
BADSHAHPUR,BSE,25.652268,82.190552,43.5
BAGAHA,BUG,27.130045,84.066991,95.25
BAGALKOT,BGK,16.1787931,75.7002383,96.5
BAGBAHRA,BGBR,21.0462946,82.3841486,30.333333333333332
BAGDIHI,BEH,21.951046,84.18631,27.0
BAGEVADI RD,BSRX,16.47986853,75.82814753,93.0
BAGNAN,BZN,22.462515,87.970711,49.5
BAHADURGARH,BGZ,28.700863,76.930886,31.615384615384617
BAHERI,BHI,28.777391,79.5003221,20.0
BAIKUNTHPUR RD,BRH,23.317286,82.5298836,62.0
BAIRAGNIA,BGU,26.738282,85.273334,84.0
BAJVA,BJW,22.3662226,73.1431251,1.0
BAKHTIYARPUR JN,BKP,25.45611,85.529564,87.4074074074074
BALAGHAT JN,BTC,21.8116285,80.1998853,89.25
BALAMU JN,BLM,27.167363,80.352497,63.0
BALANGIR,BLGR,20.688591,83.494207,81.04166666666667
BALASORE,BLS,21.500521,86.919582,81.47916666666667
BALHARSHAH,BPQ,19.8490173,79.3485858,53.80582524271845
BALLABGARH,BVH,28.3408609239,77.312775968,61.22222222222222
BALLIA,BUI,25.76057,84.15312,93.11111111111111
BALOTRA JN,BLT,25.830071,72.248683,37.833333333333336
BALRAMPUR,BLP,27.4158206073,82.1606698987,51.5
BALUGAN,BALU,19.747366,85.200953,90.40425531914893
BAMNIA,BMI,23.0957635,74.7590158,37.9
BAMRA,BMB,22.051355,84.291044,81.16666666666667
BANAPURA,BPF,22.4703575471,77.4807316095,73.0
BANASANDRA,BSN,13.265332,76.659317,12.5
BANASTHALI NIWAI,BNLW,26.3839278087,75.9351100635,28.2
BANASWADI,BAND,13.00573,77.628196,48.5
BANDA JN,BNDA,25.477677,80.336246,102.08333333333333
BANDAKPUR,BNU,23.848206,79.575956,40.0
BANDEL JN,BDC,22.9236565,88.3793623,7.25
BANDIKUI JN,BKI,27.039271,76.566723,30.125
BANDRA TERMINUS,BDTS,19.061911,72.840535,8.971014492753623
BANGALORE CANT,BNC,12.9936735,77.5993269,36.15
BANGALORE EAST,BNCE,13.00148,77.6184701,58.0
BANGARAPET,BWT,12.984808,78.178188,49.44117647058823
BANGRIPOSI,BGY,22.130678,86.501362,45.0
BANKHEDI,BKH,22.7748819,78.5379969,35.75
BANKURA,BQA,23.2243871,87.0746875,75.04545454545455
BANO,BANO,22.6647837973,84.9029854114,78.0
BANSPANI,BSPX,22.00024281,85.42341227,184.5
BAPATLA,BPP,15.9086144,80.4684248,65.9375
BAPUDHAM MOTIHARI,BMKI,26.655733,84.90529,94.5
BARABANKI JN,BBK,26.935335,81.18104,74.83333333333333
BARABHUM,BBM,23.0912864,86.2112372,62.0
BARADWAR,BUA,22.011725,82.813724,96.5
BARAHAT,BHLE,24.9206004744,87.0100837976,31.0
BARAKAR,BRR,23.7416829,86.818859,31.6
BARAN,BAZ,25.0967701,76.5051284,68.0
BARAUNI JN,BJU,25.461768,85.988748,128.48
BARDDHAMAN JN,BWN,23.249718,87.870281,54.06060606060606
BARDOLI,BIY,21.1342405,73.1058944,54.5
BAREILLY,BE,28.3371543,79.4108444,67.36538461538461
BAREILLY,BRY,28.3372843,79.4109744,26.5
BAREILLY CITY,BC,28.3556564,79.403718,33.166666666666664
BAREJADI,BJD,22.8954267,72.6778863,8.0
BARETA,BRZ,29.8593339,75.6924026,33.25
