Station_Name,Station_Code,Lat,Long,Average_Delay
AGRA CANTT,AGC,27.157992,77.990153,23.25
AHMEDABAD JN,ADI,23.025515,72.601516,1.0
AJMER JN,AII,26.456612,74.637464,1.0
ALIGARH JN,ALJN,27.889584,78.074559,18.5
ALWAR,AWR,27.559273,76.621265,10.5
AMBALA CANT JN,UMB,30.338918,76.826966,5.0
AMRITSAR JN,ASR,31.631512,74.858025,1.5
ANAND JN,ANND,22.561307,72.965733,7.0
ASANSOL JN,ASN,23.691441,86.975152,15.5
BALASORE,BLS,21.500521,86.919582,22.0
BANDIKUI JN,BKI,27.039271,76.566723,8.5
BANGALORE CANT,BNC,12.9936735,77.5993269,8.5
BARDDHAMAN JN,BWN,23.249718,87.870281,25.0
BAROG,BOF,30.8908529,77.0829696,10.5
BARSOI JN,BOE,25.6512422,87.9229421,14.0
BEAS,BEAS,31.5193738,75.2908085,11.833333333333334
BEGUMPET,BMT,17.4388739,78.4586266,15.5
BHADRAKH,BHC,21.0917458,86.5162305,19.0
BHARUCH JN,BH,21.706907,72.997689,6.0
BHOPAL JN,BPL,23.2668843843,77.4131428577,26.5
BHUBANESWAR,BBS,20.265388,85.842595,35.5
BILASPUR ROAD,BLQR,28.865601,79.254263,6.0
BINA JN,BINA,24.1709735,78.1831998,25.0
BOKARO STL CITY,BKSC,23.656551,86.085016,5.5
BOLPUR S NIKTN,BHP,23.657804,87.698136,30.5
BORIVALI,BVI,19.228739,72.856412,19.0
CHANDIGARH,CDG,30.7019773,76.82208,3.6666666666666665
CHANDRAPURA,CRP,23.755676,86.119775,6.0
CHENNAI CENTRAL,MAS,13.0847613,80.2748563,5.166666666666667
COIMBATORE JN,CBE,10.997639,76.966298,1.0
CUTTACK,CTC,20.466588,85.90156,43.0
DAURAI,DOZ,26.395604,74.619546,0.0
DEHRADUN,DDN,30.3140377,78.0336011,7.0
DELHI CANTT,DEC,28.613534,77.116577,9.5
DHANBAD JN,DHN,23.790966,86.428956,5.5
DHARMPUR HMCHL,DMP,30.900491,77.023914,12.5
DHAULPUR,DHO,26.697592,77.906049,31.0
DURG,DURG,21.200327,81.291837,5.0
DURGAPUR,DGR,23.495046,87.297902,11.5
ERODE JN,ED,11.327682,77.725934,11.0
ETAWAH,ETW,26.78597,79.021502,16.25
GANDHINAGAR JPR,GADJ,26.873067,75.79828,9.0
GHAZIABAD,GZB,28.649702,77.431099,8.375
GURGAON,GGN,28.489165,77.010739,9.0
GUWAHATI,GHY,26.182635,91.751851,1.0
GWALIOR,GWL,26.216483,78.182292,28.5
H NIZAMUDDIN,NZM,28.58733,77.254249,11.5
HALDWANI,HDW,29.215097,79.533732,6.0
HARIDWAR JN,HW,29.947787,78.154899,10.0
HOWRAH JN,HWH,22.584078,88.340999,10.2
JAIPUR,JP,26.920203,75.786923,9.0
JAJPUR K ROAD,JJKR,20.943544,86.132518,33.5
JALANDHAR CITY,JUC,31.331665,75.591499,8.333333333333334
JOLARPETTAI,JTJ,12.560852,78.57782,7.75
KALKA,KLK,30.837667,76.931759,3.0
KANPUR CENTRAL,CNB,26.45424,80.350966,6.5
KANTABANJI,KBJ,20.474059,82.906517,37.0
KARNAL,KUN,29.694566,76.969821,21.0
KATHGODAM,KGM,29.266583,79.54633,0.0
KATPADI JN,KPD,12.972734,79.135341,14.166666666666666
KESINGA,KSNG,20.188103,83.224709,47.0
KHARAGPUR JN,KGP,22.341432,87.328456,25.5
KHARIAR ROAD,KRAR,20.9013855558,82.510513277,26.0
KISHANGANJ,KNE,26.097746,87.949657,21.5
KISHANGARH,KSG,26.588968,74.855553,4.5
KSR BANGALORE CY JN,SBC,12.977595,77.568083,7.75
KURUKSHETRA JN,KKDE,29.96944,76.852795,12.5
LAL KUAN,LKU,29.071574,79.517641,6.5
LALITPUR,LAR,24.688222,78.395791,38.0
LUCKNOW NE,LJN,26.831967,80.918587,5.0
LUDHIANA JN,LDH,30.912367,75.847873,8.333333333333334
MAHASAMUND,MSMD,21.113138,82.10389,18.0
MALDA TOWN,MLDT,25.015659,88.130338,14.0
MATHURA JN,MTJ,27.480145,77.673117,32.5
MEERUT CITY,MTC,28.97761,77.675106,7.0
MORADABAD,MB,28.831621,78.765801,5.5
MORENA,MRA,26.500504,78.003442,39.5
MUMBAI CENTRAL,MMCT,18.9697,72.8194,3.0
MURI,MURI,23.376284371,85.8669906885,6.5
MUZAFFARNAGAR,MOZ,29.468689,77.707807,8.0
MYSORE JN,MYS,12.318946,76.646013,1.0
NADIAD JN,ND,22.694106,72.855718,7.5
NEW DELHI,NDLS,28.642314,77.220004,14.75
NEW FARAKKA JN,NFK,24.794558,87.915236,17.5
NEW JALPAIGURI,NJP,26.683025,88.443391,5.5
NEW MISAMARI,NMM,26.810166,92.575454,16.0
PANIPAT JN,PNP,29.388948,76.963793,13.0
PARVATIPURAM,PVP,18.77067,83.426966,56.0
PHAGWARA JN,PGW,31.2175557498,75.7655019775,11.166666666666666
PHAPHUND,PHD,26.6321183177,79.5542552124,15.5
PUNE JN,PUNE,18.529378,73.873086,7.5
PURI,PURI,19.811459,85.839992,7.5
RAIPUR JN,R,21.256462,81.629328,7.0
RAJPURA JN,RPJ,30.486458949,76.5940201901,8.25
RAMPUR,RMU,28.778863,79.023419,3.5
RANCHI,RNC,23.348811,85.33352,1.0
RANGAPARA NORTH,RPAN,26.8215934,92.682658,11.0
RANGIYA JN,RNY,26.447901,91.605929,19.5
RANI KAMLAPATI,RKMP,23.2216,77.4401,20.5
RANIGANJ,RNG,23.602851,87.11698,13.5
RAYAGADA,RGDA,19.175642,83.410505,58.0
REWARI,RE,28.202779,76.609414,5.5
ROORKEE,RK,29.851671,77.87417,8.5
RUDRAPUR CITY,RUPC,28.969281,79.379212,8.0
SAHARANPUR,SRE,29.960529,77.541739,1.5
SALEM JN,SA,11.671726,78.113415,10.5
SECUNDERABAD JN,SC,17.433147,78.501481,11.0
SHIMLA,SML,31.102794,77.159932,0.0
SIRHIND JN,SIR,30.624222,76.383194,13.0
SOLAN,SOL,30.907937,77.097531,12.0
SOLAPUR JN,SUR,17.664496,75.893401,23.5
SONIPAT JN,SNP,28.989423,77.017343,13.5
SURAT,ST,21.206568,72.840793,6.0
TANDUR,TDU,17.25044,77.585037,20.0
TANGLA,TNL,26.658355,91.912274,18.0
TIRUPPUR,TUP,11.108906,77.341247,10.0
TITLAGARH,TIG,20.284399,83.154382,45.0
TUNDLA JN,TDL,27.207747,78.233285,12.5
UDALGURI,ULG,26.744291,92.094329,17.0
V LAKSHMIBAI JHANSI,VGLJ,25.4439,78.5533,20.0
VADODARA JN,BRC,22.310756,73.181065,6.5
VAPI,VAPI,20.374338,72.909127,12.5
VIKARABAD JN,VKB,17.337132,77.909409,17.5
VISHAKAPATNAM,VSKP,17.72159,83.289514,30.0
VIZIANAGRAM JN,VZM,18.111374,83.395586,54.0
WADI,WADI,17.054312,76.99155,24.5
