Station_Name,Station_Code,Lat,Long,Average_Delay
AGRA CANTT,AGC,27.157992,77.990153,29.0
AHMEDABAD JN,ADI,23.025515,72.601516,1.0
AJMER JN,AII,26.456612,74.637464,0.0
AJNI,AJNI,21.1268588122,79.0825197485,0.0
AKOLA JN,AK,20.723084,77.005497,77.0
ALIGARH JN,ALJN,27.889584,78.074559,31.75
ALWAR,AWR,27.559273,76.621265,12.5
AMBALA CANT JN,UMB,30.338918,76.826966,10.25
AMRITSAR JN,ASR,31.631512,74.858025,6.2
ANAND JN,ANND,22.561307,72.965733,7.5
ASANSOL JN,ASN,23.691441,86.975152,20.0
BADNERA JN,BD,20.8567925,77.7323197,73.0
BALASORE,BLS,21.500521,86.919582,23.0
BANDIKUI JN,BKI,27.039271,76.566723,14.5
BANGALORE CANT,BNC,12.9936735,77.5993269,8.5
BARDDHAMAN JN,BWN,23.249718,87.870281,22.0
BAROG,BOF,30.8908529,77.0829696,13.0
BARSOI JN,BOE,25.6512422,87.9229421,14.0
BEAS,BEAS,31.5193738,75.2908085,16.333333333333332
BEGUMPET,BMT,17.4388739,78.4586266,21.0
BHADRAKH,BHC,21.0917458,86.5162305,18.5
BHARUCH JN,BH,21.706907,72.997689,7.5
BHOPAL JN,BPL,23.2668843843,77.4131428577,38.5
BHUBANESWAR,BBS,20.265388,85.842595,35.0
BHUSAVAL JN,BSL,21.0472812,75.7886717,67.0
BILASPUR ROAD,BLQR,28.865601,79.254263,9.5
BINA JN,BINA,24.1709735,78.1831998,36.0
BOKARO STL CITY,BKSC,23.656551,86.085016,9.5
BOLPUR S NIKTN,BHP,23.657804,87.698136,28.0
BORIVALI,BVI,19.228739,72.856412,18.5
CHANDIGARH,CDG,30.7019773,76.82208,8.833333333333334
CHANDRAPURA,CRP,23.755676,86.119775,14.5
CHENNAI CENTRAL,MAS,13.0847613,80.2748563,4.0
COIMBATORE JN,CBE,10.997639,76.966298,2.0
CUTTACK,CTC,20.466588,85.90156,42.0
DADAR,DR,19.017179,72.842972,0.0
DAURAI,DOZ,26.395604,74.619546,1.5
DEHRADUN,DDN,30.3140377,78.0336011,12.5
DELHI CANTT,DEC,28.613534,77.116577,9.5
DHAMANGAON,DMN,20.784674,78.138054,82.0
DHANBAD JN,DHN,23.790966,86.428956,13.5
DHARMPUR HMCHL,DMP,30.900491,77.023914,15.0
DHAULPUR,DHO,26.697592,77.906049,40.0
DURG,DURG,21.200327,81.291837,10.0
DURGAPUR,DGR,23.495046,87.297902,18.0
ERODE JN,ED,11.327682,77.725934,11.5
ETAWAH,ETW,26.78597,79.021502,33.75
GANDHINAGAR JPR,GADJ,26.873067,75.79828,12.5
GETOR JAGATPURA,GTJT,26.836925,75.832384,0.0
GHAZIABAD,GZB,28.649702,77.431099,17.375
GURGAON,GGN,28.489165,77.010739,9.5
GUWAHATI,GHY,26.182635,91.751851,2.5
GWALIOR,GWL,26.216483,78.182292,34.75
H NIZAMUDDIN,NZM,28.58733,77.254249,13.0
HALDWANI,HDW,29.215097,79.533732,8.0
HARIDWAR JN,HW,29.947787,78.154899,16.5
HOWRAH JN,HWH,22.584078,88.340999,11.833333333333334
IGATPURI,IGP,19.694053,73.562379,160.0
JAIPUR,JP,26.920203,75.786923,12.0
JAJPUR K ROAD,JJKR,20.943544,86.132518,33.0
JALANDHAR CITY,JUC,31.331665,75.591499,13.5
JOLARPETTAI,JTJ,12.560852,78.57782,8.25
KALKA,KLK,30.837667,76.931759,8.833333333333334
KALYAN JN,KYN,19.234716,73.12974,330.0
KANPUR CENTRAL,CNB,26.45424,80.350966,20.75
KANTABANJI,KBJ,20.474059,82.906517,41.0
KARNAL,KUN,29.694566,76.969821,18.5
KATHGODAM,KGM,29.266583,79.54633,0.0
KATPADI JN,KPD,12.972734,79.135341,13.666666666666666
KESINGA,KSNG,20.188103,83.224709,48.0
KHARAGPUR JN,KGP,22.341432,87.328456,26.0
KHARIAR ROAD,KRAR,20.9013855558,82.510513277,31.0
KHATIPURA,KWP,26.835709,75.890498,8.0
KISHANGANJ,KNE,26.097746,87.949657,19.5
KISHANGARH,KSG,26.588968,74.855553,7.0
KSR BANGALORE CY JN,SBC,12.977595,77.568083,6.25
KURUKSHETRA JN,KKDE,29.96944,76.852795,20.75
LAL KUAN,LKU,29.071574,79.517641,8.5
LALITPUR,LAR,24.688222,78.395791,47.0
LUCKNOW NE,LJN,26.831967,80.918587,25.0
LUDHIANA JN,LDH,30.912367,75.847873,13.333333333333334
MAHASAMUND,MSMD,21.113138,82.10389,24.0
MALDA TOWN,MLDT,25.015659,88.130338,13.5
MALKAPUR,MKU,20.891974,76.202946,85.0
