Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
12001,NDLS SHATABDI,RANI KAMLAPATI,RKMP,21,NR,77.4401,23.2216
12001,NDLS SHATABDI,BHOPAL JN,BPL,23,NR,77.4131428577,23.2668843843
12001,NDLS SHATABDI,BINA JN,BINA,23,NR,78.1831998,24.1709735
12001,NDLS SHATABDI,LALITPUR,LAR,35,NR,78.395791,24.688222
12001,NDLS SHATABDI,V LAKSHMIBAI JHANSI,VGLJ,31,NR,78.5533,25.4439
12001,NDLS SHATABDI,GWALIOR,GWL,41,NR,78.18229200000000,26.216483
12001,NDLS SHATABDI,MORENA,MRA,44,NR,78.003442,26.500504
12001,NDLS SHATABDI,DHAULPUR,DHO,34,NR,77.90604900000000,26.697592
12001,NDLS SHATABDI,AGRA CANTT,AGC,35,NR,77.990153,27.157992
12001,NDLS SHATABDI,MATHURA JN,MTJ,46,NR,77.67311700000000,27.480145
12001,NDLS SHATABDI,NEW DELHI,NDLS,71,NR,77.22000400000000,28.642314
