Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
68737,RIG BSP MEMU,RAIGARH,RIG,39,SECR,83.39067,21.891289
68737,RIG BSP MEMU,KIRODIMALNAGAR,KDTR,50,SECR,83.33250700000000,21.926994
68737,RIG BSP MEMU,BHUPDEOPUR,BEF,60,SECR,83.25998102000000,21.97503504
68737,RIG BSP MEMU,ROBERTSON,ROB,70,SECR,83.182508,21.988744
68737,RIG BSP MEMU,KHARSIA,KHS,79,SECR,83.102414,21.99178
68737,RIG BSP MEMU,JHARRADIH,JDI,83,SECR,83.050747,21.999876
68737,RIG BSP MEMU,SAKTI,SKT,90,SECR,82.956526,22.011785
68737,RIG BSP MEMU,JETHA H,JDDA,83,SECR,82.875333703,22.0159803866
68737,RIG BSP MEMU,BARADWAR,BUA,99,SECR,82.813724,22.011725
68737,RIG BSP MEMU,SARAGAON ROAD,SGRD,92,SECR,82.743775,22.019979
68737,RIG BSP MEMU,CHAMPA,CPH,107,SECR,82.665149,22.034731
68737,RIG BSP MEMU,NAILA,NIA,106,SECR,82.56458900000000,22.022964
68737,RIG BSP MEMU,KAPAN,KPNA,106,SECR,82.494827,22.026018
68737,RIG BSP MEMU,AKALTARA,AKT,114,SECR,82.422049,22.029121
68737,RIG BSP MEMU,KOTMI SONAN HLT,KTSH,113,SECR,82.360215,22.024158
68737,RIG BSP MEMU,JAIRAMNAGAR,JRMG,111,SECR,82.29651100000000,22.034344
68737,RIG BSP MEMU,GATORA,GTW,114,SECR,82.22767,22.053427
68737,RIG BSP MEMU,BILASPUR JN,BSP,90,SECR,82.167585,22.057473
