Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
20632,TVC MAQ VB EXP,TRIVANDRUM CNTL,TVC,2,SR,76.95121000000000,8.486679
20632,TVC MAQ VB EXP,KOLLAM JN,QLN,5,SR,76.59675300000000,8.886586
20632,TVC MAQ VB EXP,ALLEPPEY,ALLP,15,SR,76.32247600000000,9.483759
20632,TVC MAQ VB EXP,ERNAKULAM JN,ERS,17,SR,76.290672,9.969542
20632,TVC MAQ VB EXP,THRISUR,TCR,14,SR,76.207919,10.51479
20632,TVC MAQ VB EXP,SHORANUR JN,SRR,21,SR,76.27219600000000,10.758855
20632,TVC MAQ VB EXP,TIRUR,TIR,22,SR,75.92186500000000,10.917757
20632,TVC MAQ VB EXP,KOZHIKODE,CLT,29,SR,75.780407,11.246234
20632,TVC MAQ VB EXP,KANNUR,CAN,31,SR,75.3683267,11.8706942
20632,TVC MAQ VB EXP,KASARAGOD,KGQ,15,SR,74.987652,12.491175
