Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
11026,AMI PUNE EXP,AMRAVATI,AMI,1,CR,77.7577863,20.9300829
11026,AMI PUNE EXP,BADNERA JN,BD,6,CR,77.73231970000000,20.8567925
11026,AMI PUNE EXP,AKOLA JN,AK,7,CR,77.005497,20.723084
11026,AMI PUNE EXP,SHEGAON,SEG,13,CR,76.690331,20.801724
11026,AMI PUNE EXP,NANDURA,NN,14,CR,76.46015800000000,20.838889
11026,AMI PUNE EXP,MALKAPUR,MKU,20,CR,76.202946,20.891974
11026,AMI PUNE EXP,BODWAD,BDWD,24,CR,76.017046,20.9035827
11026,AMI PUNE EXP,BHUSAVAL JN,BSL,27,CR,75.78867170000000,21.0472812
11026,AMI PUNE EXP,JALGAON JN,JL,28,CR,75.56287500000000,21.018115
11026,AMI PUNE EXP,PACHORA JN,PC,33,CR,75.34831,20.668385
11026,AMI PUNE EXP,KAJGAON,KJ,34,CR,75.140405,20.573753
11026,AMI PUNE EXP,CHALISGAON JN,CSN,38,CR,74.999049,20.464109
11026,AMI PUNE EXP,MANMAD JN,MMR,20,CR,74.438305,20.249887
11026,AMI PUNE EXP,KOPARGAON,KPG,9,CR,74.503328,19.902943
11026,AMI PUNE EXP,PUNTAMBA,PB,17,CR,74.621959715,19.7620255268
11026,AMI PUNE EXP,BELAPUR,BAP,20,CR,74.6617443079,19.6195693118
11026,AMI PUNE EXP,AHMADNAGAR,ANG,29,CR,74.721882467,19.0755194777
11026,AMI PUNE EXP,DAUND CHORD LINE,DDCC,9,CR,74.5535,18.4671
11026,AMI PUNE EXP,URULI,URI,8,CR,74.13682,18.494237
11026,AMI PUNE EXP,PUNE JN,PUNE,3,CR,73.873086,18.529378
