Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
12221,HOWRAH DURONTO,PUNE JN,PUNE,7,CR,73.873086,18.529378
12221,HOWRAH DURONTO,DAUND CHORD LINE,DDCC,25,CR,74.5535,18.4671
12221,HOWRAH DURONTO,MANMAD JN,MMR,15,CR,74.438305,20.249887
12221,HOWRAH DURONTO,BHUSAVAL JN,BSL,21,CR,75.78867170000000,21.0472812
12221,HOWRAH DURONTO,NAGPUR,NGP,11,CR,79.089004,21.153567
12221,HOWRAH DURONTO,RAIPUR JN,R,24,CR,81.629328,21.256462
12221,HOWRAH DURONTO,BILASPUR JN,BSP,35,CR,82.167585,22.057473
12221,HOWRAH DURONTO,TATANAGAR JN,TATA,194,CR,86.20056000000000,22.768954
12221,HOWRAH DURONTO,SANTRAGACHI JN,SRC,300,CR,88.284011,22.58393
12221,HOWRAH DURONTO,HOWRAH JN,HWH,231,CR,88.34099900000000,22.584078
