Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone,Long,Lat
63328,PNBE IPR MEMU,PATNA JN,PNBE,21,ECR,85.136824,25.60256
63328,PNBE IPR MEMU,RJNDR NGR BIHAR,RJPB,27,ECR,85.162449,25.603351
63328,PNBE IPR MEMU,GULZARBAGH,GZH,30,ECR,85.205232,25.597542
63328,PNBE IPR MEMU,PATNA SAHEB,PNC,32,ECR,85.230942,25.585856
63328,PNBE IPR MEMU,DEEDAR GANJ,DDGJ,27,ECR,85.2575111389,25.5695431489
63328,PNBE IPR MEMU,BANKA GHAT,BKG,35,ECR,85.27274200000000,25.547008
63328,PNBE IPR MEMU,FATUHA JN,FUT,40,ECR,85.305488,25.50144
63328,PNBE IPR MEMU,MACHRIAWAN H,MCY,40,ECR,85.29441999630000,25.4624795686
63328,PNBE IPR MEMU,DANIYAWAN BZR H,DNWH,39,ECR,85.2908951074,25.4345036206
63328,PNBE IPR MEMU,DANIYAWAN F,DHWN,40,ECR,85.2874685571,25.4219860001
63328,PNBE IPR MEMU,SINGRIYAWAN H,SGYW,46,ECR,85.28453529790000,25.4095173407
63328,PNBE IPR MEMU,DIYAWAN H,DYW,45,ECR,85.2839236682,25.3817289022
63328,PNBE IPR MEMU,LOHANDA H,LHNA,45,ECR,85.27902379520000,25.3541150645
63328,PNBE IPR MEMU,HILSA,HIL,36,ECR,85.277079,25.317354
63328,PNBE IPR MEMU,JUNAIR H,JAR,33,ECR,85.2506963452,25.2736073719
63328,PNBE IPR MEMU,RAMBHAWAN H,RPWN,33,ECR,85.239275033,25.2547478737
63328,PNBE IPR MEMU,EKANGARSARAI,EKR,32,ECR,85.2322638,25.2224815
63328,PNBE IPR MEMU,AUNGARIDHAM H,ANGM,32,ECR,85.2261571069,25.1913324416
63328,PNBE IPR MEMU,KHURRAMPUR H,KAMR,32,ECR,85.2213155725,25.1687228764
63328,PNBE IPR MEMU,ISLAMPUR,IPR,7,ECR,85.2173007153,25.1385771015
